Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;410;11;1;2020-08-17T17:00:00
Kärnten;470;13;2;2020-08-17T17:00:00
Niederösterreich;3288;115;3;2020-08-17T17:00:00
Oberösterreich;3714;64;4;2020-08-17T17:00:00
Salzburg;1341;39;5;2020-08-17T17:00:00
Steiermark;1939;143;6;2020-08-17T17:00:00
Tirol;3608;101;7;2020-08-17T17:00:00
Vorarlberg;955;20;8;2020-08-17T17:00:00
Wien;5040;213;9;2020-08-17T17:00:00
