Bundesland;Anzahl;GKZ;Timestamp
Wien;524;9;2020-07-25T15:00:00
Vorarlberg;16;8;2020-07-25T15:00:00
Tirol;46;7;2020-07-25T15:00:00
Steiermark;117;6;2020-07-25T15:00:00
Salzburg;74;5;2020-07-25T15:00:00
Oberösterreich;466;4;2020-07-25T15:00:00
Niederösterreich;226;3;2020-07-25T15:00:00
Kärnten;9;2;2020-07-25T15:00:00
Burgenland;24;1;2020-07-25T15:00:00
