Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;7683;131;1;2020-12-15T12:02:00
Kärnten;16385;282;2;2020-12-15T12:02:00
Niederösterreich;42517;661;3;2020-12-15T12:02:00
Oberösterreich;60639;822;4;2020-12-15T12:02:00
Salzburg;21617;276;5;2020-12-15T12:02:00
Steiermark;28077;645;6;2020-12-15T12:02:00
Tirol;35109;414;7;2020-12-15T12:02:00
Vorarlberg;15945;182;8;2020-12-15T12:02:00
Wien;59778;882;9;2020-12-15T12:02:00
