Altersgruppe;Anzahl;Timestamp
<5;0;2020-12-15T12:02:00
5-14;0;2020-12-15T12:02:00
15-24;1;2020-12-15T12:02:00
25-34;5;2020-12-15T12:02:00
35-44;11;2020-12-15T12:02:00
45-54;57;2020-12-15T12:02:00
55-64;190;2020-12-15T12:02:00
65-74;575;2020-12-15T12:02:00
75-84;1500;2020-12-15T12:02:00
>84;1956;2020-12-15T12:02:00
