Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;1116;961,124412215581;305;2020-11-01T10:02:00
Baden;1442;986,299870727687;306;2020-11-01T10:02:00
Bludenz;910;1428,2575258185;801;2020-11-01T10:02:00
Braunau am Inn;839;803,578269864378;404;2020-11-01T10:02:00
Bregenz;1768;1315,64260360313;802;2020-11-01T10:02:00
Bruck an der Leitha;1010;990,09900990099;307;2020-11-01T10:02:00
Bruck-Mürzzuschlag;625;631,41517821062;621;2020-11-01T10:02:00
Deutschlandsberg;344;565,594120451818;603;2020-11-01T10:02:00
Dornbirn;1580;1774,46344942218;803;2020-11-01T10:02:00
Eferding;540;1628,66449511401;405;2020-11-01T10:02:00
Eisenstadt(Stadt);141;963,312154129945;101;2020-11-01T10:02:00
Eisenstadt-Umgebung;373;868,916998625574;103;2020-11-01T10:02:00
Feldkirch;1535;1432,45084407283;804;2020-11-01T10:02:00
Feldkirchen;137;457,627684804757;210;2020-11-01T10:02:00
Freistadt;905;1358,43052490956;406;2020-11-01T10:02:00
Gänserndorf;898;866,076423046506;308;2020-11-01T10:02:00
Gmünd;415;1128,54540015772;309;2020-11-01T10:02:00
Gmunden;1213;1193,53346911867;407;2020-11-01T10:02:00
Graz(Stadt);2781;962,930133030477;601;2020-11-01T10:02:00
Graz-Umgebung;1168;757,163230908855;606;2020-11-01T10:02:00
Grieskirchen;1009;1558,99939741351;408;2020-11-01T10:02:00
Güssing;204;790,789626700779;104;2020-11-01T10:02:00
Hallein;1178;1951,17103388876;502;2020-11-01T10:02:00
Hartberg-Fürstenfeld;878;968,859658802498;622;2020-11-01T10:02:00
Hermagor;137;751,755926251097;203;2020-11-01T10:02:00
Hollabrunn;297;583,978921703567;310;2020-11-01T10:02:00
Horn;198;636,86072692184;311;2020-11-01T10:02:00
Imst;939;1563,54069535101;702;2020-11-01T10:02:00
Innsbruck-Land;2777;1548,64542321462;703;2020-11-01T10:02:00
Innsbruck-Stadt;2980;2255,69601090001;701;2020-11-01T10:02:00
Jennersdorf;111;650,416031876245;105;2020-11-01T10:02:00
Kirchdorf an der Krems;382;671,754651285478;409;2020-11-01T10:02:00
Kitzbühel;783;1225,71656674128;704;2020-11-01T10:02:00
