Altersgruppe;Anzahl;Timestamp
<5;0;2020-10-09T16:23:39
5-14;0;2020-10-09T16:23:39
15-24;0;2020-10-09T16:23:39
25-34;2;2020-10-09T16:23:39
35-44;3;2020-10-09T16:23:39
45-54;17;2020-10-09T16:23:39
55-64;30;2020-10-09T16:23:39
65-74;140;2020-10-09T16:23:39
75-84;292;2020-10-09T16:23:39
>84;336;2020-10-09T16:23:39
