Bundesland;Anzahl;GKZ;Timestamp
Wien;5088;9;2020-10-09T16:23:39
Vorarlberg;375;8;2020-10-09T16:23:39
Tirol;879;7;2020-10-09T16:23:39
Steiermark;560;6;2020-10-09T16:23:39
Salzburg;385;5;2020-10-09T16:23:39
Oberösterreich;1135;4;2020-10-09T16:23:39
Niederösterreich;1455;3;2020-10-09T16:23:39
Kärnten;186;2;2020-10-09T16:23:39
Burgenland;244;1;2020-10-09T16:23:39
