time;Todesfälle;Timestamp
26.02.2020;0;2021-01-12T14:02:00
27.02.2020;0;2021-01-12T14:02:00
28.02.2020;0;2021-01-12T14:02:00
29.02.2020;0;2021-01-12T14:02:00
01.03.2020;0;2021-01-12T14:02:00
02.03.2020;0;2021-01-12T14:02:00
03.03.2020;0;2021-01-12T14:02:00
04.03.2020;0;2021-01-12T14:02:00
05.03.2020;0;2021-01-12T14:02:00
06.03.2020;0;2021-01-12T14:02:00
07.03.2020;0;2021-01-12T14:02:00
08.03.2020;0;2021-01-12T14:02:00
09.03.2020;0;2021-01-12T14:02:00
10.03.2020;0;2021-01-12T14:02:00
11.03.2020;0;2021-01-12T14:02:00
12.03.2020;1;2021-01-12T14:02:00
13.03.2020;1;2021-01-12T14:02:00
14.03.2020;2;2021-01-12T14:02:00
15.03.2020;3;2021-01-12T14:02:00
16.03.2020;5;2021-01-12T14:02:00
17.03.2020;7;2021-01-12T14:02:00
18.03.2020;11;2021-01-12T14:02:00
19.03.2020;14;2021-01-12T14:02:00
20.03.2020;19;2021-01-12T14:02:00
21.03.2020;23;2021-01-12T14:02:00
22.03.2020;31;2021-01-12T14:02:00
23.03.2020;43;2021-01-12T14:02:00
24.03.2020;53;2021-01-12T14:02:00
25.03.2020;62;2021-01-12T14:02:00
26.03.2020;78;2021-01-12T14:02:00
27.03.2020;96;2021-01-12T14:02:00
28.03.2020;114;2021-01-12T14:02:00
29.03.2020;128;2021-01-12T14:02:00
30.03.2020;148;2021-01-12T14:02:00
31.03.2020;166;2021-01-12T14:02:00
01.04.2020;177;2021-01-12T14:02:00
02.04.2020;197;2021-01-12T14:02:00
03.04.2020;215;2021-01-12T14:02:00
04.04.2020;236;2021-01-12T14:02:00
05.04.2020;258;2021-01-12T14:02:00
06.04.2020;286;2021-01-12T14:02:00
07.04.2020;315;2021-01-12T14:02:00
08.04.2020;332;2021-01-12T14:02:00
09.04.2020;353;2021-01-12T14:02:00
10.04.2020;375;2021-01-12T14:02:00
11.04.2020;390;2021-01-12T14:02:00
12.04.2020;402;2021-01-12T14:02:00
13.04.2020;423;2021-01-12T14:02:00
14.04.2020;436;2021-01-12T14:02:00
15.04.2020;451;2021-01-12T14:02:00
16.04.2020;473;2021-01-12T14:02:00
17.04.2020;486;2021-01-12T14:02:00
18.04.2020;501;2021-01-12T14:02:00
19.04.2020;517;2021-01-12T14:02:00
20.04.2020;525;2021-01-12T14:02:00
21.04.2020;542;2021-01-12T14:02:00
22.04.2020;553;2021-01-12T14:02:00
23.04.2020;557;2021-01-12T14:02:00
24.04.2020;564;2021-01-12T14:02:00
25.04.2020;578;2021-01-12T14:02:00
26.04.2020;587;2021-01-12T14:02:00
27.04.2020;591;2021-01-12T14:02:00
28.04.2020;603;2021-01-12T14:02:00
29.04.2020;609;2021-01-12T14:02:00
30.04.2020;615;2021-01-12T14:02:00
01.05.2020;618;2021-01-12T14:02:00
02.05.2020;620;2021-01-12T14:02:00
03.05.2020;626;2021-01-12T14:02:00
04.05.2020;629;2021-01-12T14:02:00
05.05.2020;632;2021-01-12T14:02:00
06.05.2020;636;2021-01-12T14:02:00
07.05.2020;638;2021-01-12T14:02:00
08.05.2020;643;2021-01-12T14:02:00
09.05.2020;646;2021-01-12T14:02:00
10.05.2020;648;2021-01-12T14:02:00
11.05.2020;650;2021-01-12T14:02:00
12.05.2020;651;2021-01-12T14:02:00
13.05.2020;652;2021-01-12T14:02:00
14.05.2020;655;2021-01-12T14:02:00
15.05.2020;655;2021-01-12T14:02:00
16.05.2020;656;2021-01-12T14:02:00
17.05.2020;657;2021-01-12T14:02:00
18.05.2020;659;2021-01-12T14:02:00
19.05.2020;660;2021-01-12T14:02:00
