Altersgruppe;Anzahl;Timestamp
<5;459;2020-09-10T20:00:00
5-14;1486;2020-09-10T20:00:00
15-24;5437;2020-09-10T20:00:00
25-34;5596;2020-09-10T20:00:00
35-44;4475;2020-09-10T20:00:00
45-54;5440;2020-09-10T20:00:00
55-64;3992;2020-09-10T20:00:00
65-74;1952;2020-09-10T20:00:00
75-84;1673;2020-09-10T20:00:00
>84;1044;2020-09-10T20:00:00
