Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;557;10;18
Rust(Stadt);102;1980;61;0;0
Eisenstadt-Umgebung;103;43236;1341;19;35
Güssing;104;25699;1099;18;76
Jennersdorf;105;17097;684;17;15
Mattersburg;106;40042;1283;21;37
Neusiedl am See;107;59990;1845;28;77
Oberpullendorf;108;37384;1458;19;29
Oberwart;109;54192;1981;51;35
Klagenfurt Stadt;201;101300;4137;131;94
Villach Stadt;202;62882;2228;53;50
Hermagor;203;18054;1088;16;61
Klagenfurt Land;204;60014;2588;35;105
Sankt Veit an der Glan;205;54186;2690;84;101
Spittal an der Drau;206;75868;2630;44;260
Villach Land;207;64618;2550;62;94
Völkermarkt;208;41862;2479;47;46
Wolfsberg;209;52607;2491;64;43
Feldkirchen;210;29902;1482;37;60
Krems an der Donau(Stadt);301;25036;917;30;15
Sankt Pölten(Stadt);302;55514;2342;33;62
Waidhofen an der Ybbs(Stadt);303;11222;587;9;26
Wiener Neustadt(Stadt);304;45823;1817;47;79
Amstetten;305;116520;6818;111;169
Baden;306;146751;4996;73;223
Bruck an der Leitha;307;103735;3091;58;95
Gänserndorf;308;104782;2663;28;124
Gmünd;309;36553;1613;33;47
Hollabrunn;310;51033;1237;26;23
Horn;311;30936;661;10;26
Korneuburg;312;91254;2479;33;79
Krems(Land);313;56487;2089;27;63
Lilienfeld;314;25655;1006;29;23
Melk;315;78191;3383;74;90
Mistelbach;316;75625;1730;29;73
Mödling;317;119115;3648;83;109
Neunkirchen;318;86343;3155;66;112
Sankt Pölten(Land);319;131729;4562;85;113
Scheibbs;320;41414;2272;26;106
Tulln;321;104593;3327;47;152
Waidhofen an der Thaya;322;25682;914;13;27
Wiener Neustadt(Land);323;78307;2461;43;90
Zwettl;325;41987;1994;19;124
Linz(Stadt);401;206595;9107;181;172
Steyr(Stadt);402;38056;1646;18;23
Wels(Stadt);403;62470;3245;52;69
Braunau am Inn;404;105553;4835;61;164
Eferding;405;33178;2106;27;28
Freistadt;406;66861;3833;79;73
Gmunden;407;101859;5128;84;180
Grieskirchen;408;64875;4003;58;86
Kirchdorf an der Krems;409;57071;2686;59;88
Linz-Land;410;151371;6736;75;116
Perg;411;68968;3818;50;65
Ried im Innkreis;412;61690;3915;80;120
Rohrbach;413;56545;4110;89;90
Schärding;414;57391;3867;59;75
Steyr-Land;415;60717;3197;60;42
Urfahr-Umgebung;416;86005;4770;67;46
Vöcklabruck;417;137297;7144;122;146
Wels-Land;418;73777;3296;46;74
Salzburg(Stadt);501;155021;7220;84;292
Hallein;502;60824;4424;37;186
Salzburg-Umgebung;503;153492;7990;81;270
Sankt Johann im Pongau;504;81194;6028;81;275
Tamsweg;505;20251;1732;31;132
Zell am See;506;87628;4979;84;183
Graz(Stadt);601;291072;9660;215;237
Deutschlandsberg;603;60867;2124;68;67
Graz-Umgebung;606;156070;5172;202;118
Leibnitz;610;84756;3346;74;128
Leoben;611;59700;2189;84;48
Liezen;612;79652;3489;83;213
Murau;614;27543;1141;18;61
Voitsberg;616;51044;2059;80;48
Weiz;617;90654;3001;107;59
Murtal;620;71698;3082;126;117
Bruck-Mürzzuschlag;621;98697;3928;183;103
Hartberg-Fürstenfeld;622;90606;3984;145;87
Südoststeiermark;623;84036;3324;121;133
Innsbruck-Stadt;701;131961;6610;81;88
Imst;702;60474;3204;31;43
Innsbruck-Land;703;180453;9476;117;127
Kitzbühel;704;64168;3088;33;116
Kufstein;705;110287;6647;115;67
Landeck;706;44386;2798;36;41
Lienz;707;48738;2848;39;105
Reutte;708;32838;1117;3;45
Schwaz;709;84329;7057;107;101
Bludenz;801;64107;3035;38;74
Bregenz;802;134987;6585;86;143
Dornbirn;803;89912;5423;49;108
Feldkirch;804;108133;5759;67;168
Wien;900;1911191;77814;1310;2070
