Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;360;11;1;2020-07-26T07:00:00
Kärnten;430;13;2;2020-07-26T07:00:00
Niederösterreich;2935;107;3;2020-07-26T07:00:00
Oberösterreich;2949;58;4;2020-07-26T07:00:00
Salzburg;1224;37;5;2020-07-26T07:00:00
Steiermark;1777;141;6;2020-07-26T07:00:00
Tirol;3497;101;7;2020-07-26T07:00:00
Vorarlberg;900;18;8;2020-07-26T07:00:00
Wien;4052;201;9;2020-07-26T07:00:00
