Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;408;11;1;2020-08-15T18:00:00
Kärnten;463;13;2;2020-08-15T18:00:00
Niederösterreich;3282;115;3;2020-08-15T18:00:00
Oberösterreich;3676;64;4;2020-08-15T18:00:00
Salzburg;1337;37;5;2020-08-15T18:00:00
Steiermark;1939;143;6;2020-08-15T18:00:00
Tirol;3604;101;7;2020-08-15T18:00:00
Vorarlberg;946;20;8;2020-08-15T18:00:00
Wien;4972;213;9;2020-08-15T18:00:00
