Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;5116;68;1;2020-11-26T10:02:00
Kärnten;8921;121;2;2020-11-26T10:02:00
Niederösterreich;27639;338;3;2020-11-26T10:02:00
Oberösterreich;41617;435;4;2020-11-26T10:02:00
Salzburg;12829;141;5;2020-11-26T10:02:00
Steiermark;15704;448;6;2020-11-26T10:02:00
Tirol;24736;261;7;2020-11-26T10:02:00
Vorarlberg;11285;104;8;2020-11-26T10:02:00
Wien;41212;581;9;2020-11-26T10:02:00
