Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;437;376,354272525277;305;2020-10-08T14:02:01
Baden;725;495,885857335349;306;2020-10-08T14:02:01
Bludenz;474;743,949524437329;801;2020-10-08T14:02:01
Braunau am Inn;367;351,505631752356;404;2020-10-08T14:02:01
Bregenz;652;485,180417165862;802;2020-10-08T14:02:01
Bruck an der Leitha;487;477,404176061171;307;2020-10-08T14:02:01
Bruck-Mürzzuschlag;206;208,11444273822;621;2020-10-08T14:02:01
Deutschlandsberg;113;185,791091892603;603;2020-10-08T14:02:01
Dornbirn;519;582,877550791208;803;2020-10-08T14:02:01
Eferding;129;389,069851610568;405;2020-10-08T14:02:01
Eisenstadt(Stadt);48;327,936052469768;101;2020-10-08T14:02:01
Eisenstadt-Umgebung;128;298,180632236122;103;2020-10-08T14:02:01
Feldkirch;591;551,516904786346;804;2020-10-08T14:02:01
Feldkirchen;37;123,592878377927;210;2020-10-08T14:02:01
Freistadt;328;492,337251016947;406;2020-10-08T14:02:01
Gänserndorf;494;476,438477711552;308;2020-10-08T14:02:01
Gmünd;136;369,836564870965;309;2020-10-08T14:02:01
Gmunden;371;365,046098139347;407;2020-10-08T14:02:01
Graz(Stadt);1362;471,596850480946;601;2020-10-08T14:02:01
Graz-Umgebung;499;323,479839232465;606;2020-10-08T14:02:01
Grieskirchen;204;315,199085304615;408;2020-10-08T14:02:01
Güssing;97;376,012714656743;104;2020-10-08T14:02:01
Hallein;292;483,651903137112;502;2020-10-08T14:02:01
Hartberg-Fürstenfeld;411;453,532254860851;622;2020-10-08T14:02:01
Hermagor;57;312,774363476734;203;2020-10-08T14:02:01
Hollabrunn;116;228,086043493649;310;2020-10-08T14:02:01
Horn;123;395,62560308781;311;2020-10-08T14:02:01
Imst;459;764,286665778607;702;2020-10-08T14:02:01
Innsbruck-Land;1079;601,724311000569;703;2020-10-08T14:02:01
Innsbruck-Stadt;1443;1092,27159185527;701;2020-10-08T14:02:01
Jennersdorf;19;111,332473924763;105;2020-10-08T14:02:01
Kirchdorf an der Krems;151;265,536524461014;409;2020-10-08T14:02:01
Kitzbühel;482;754,527950407789;704;2020-10-08T14:02:01
Klagenfurt Land;110;183,946488294314;204;2020-10-08T14:02:01
Klagenfurt Stadt;227;225,160439211641;201;2020-10-08T14:02:01
Korneuburg;491;540,219388484855;312;2020-10-08T14:02:01
Krems an der Donau(Stadt);143;574,851262260814;301;2020-10-08T14:02:01
Krems(Land);344;607,816806841473;313;2020-10-08T14:02:01
Kufstein;1001;912,638354515782;705;2020-10-08T14:02:01
Landeck;1193;2689,23853748704;706;2020-10-08T14:02:01
Leibnitz;276;334,610348673682;610;2020-10-08T14:02:01
Leoben;129;214,785214785215;611;2020-10-08T14:02:01
Lienz;185;379,463827867003;707;2020-10-08T14:02:01
Liezen (inkl. Gröbming);215;269,082990200373;612;2020-10-08T14:02:01
Lilienfeld;108;418,410041841004;314;2020-10-08T14:02:01
Linz(Stadt);1512;734,95814821656;401;2020-10-08T14:02:01
Linz-Land;1035;688,746481403845;410;2020-10-08T14:02:01
Mattersburg;152;380,713838447088;106;2020-10-08T14:02:01
Melk;387;496,395679946641;315;2020-10-08T14:02:01
Mistelbach;368;487,526992832823;316;2020-10-08T14:02:01
Mödling;656;551,269769239819;317;2020-10-08T14:02:01
Murau;40;144,618388228063;614;2020-10-08T14:02:01
Murtal;134;186,100772179323;620;2020-10-08T14:02:01
Neunkirchen;513;594,500005794347;318;2020-10-08T14:02:01
Neusiedl am See;247;414,763567974207;107;2020-10-08T14:02:01
Oberpullendorf;87;231,919601204916;108;2020-10-08T14:02:01
Oberwart;245;453,066055181596;109;2020-10-08T14:02:01
Perg;470;686,542309995764;411;2020-10-08T14:02:01
Reutte;123;376,492194674013;708;2020-10-08T14:02:01
Ried im Innkreis;307;501,601202535782;412;2020-10-08T14:02:01
Rohrbach;289;511,28724081806;413;2020-10-08T14:02:01
Rust(Stadt);3;154,639175257732;102;2020-10-08T14:02:01
Salzburg(Stadt);612;396,85884923903;501;2020-10-08T14:02:01
Salzburg-Umgebung;542;355,92096190595;503;2020-10-08T14:02:01
Sankt Johann im Pongau;627;778,176312164125;504;2020-10-08T14:02:01
Sankt Pölten(Land);617;470,834223619548;319;2020-10-08T14:02:01
Sankt Pölten(Stadt);315;572,269457161544;302;2020-10-08T14:02:01
Sankt Veit an der Glan;100;183,301255613601;205;2020-10-08T14:02:01
Schärding;152;265,23810354756;414;2020-10-08T14:02:01
Scheibbs;169;408,182981909523;320;2020-10-08T14:02:01
Schwaz;760;906,13188988113;709;2020-10-08T14:02:01
Spittal an der Drau;88;115,65099683274;206;2020-10-08T14:02:01
Steyr(Stadt);183;479,145393134868;402;2020-10-08T14:02:01
Steyr-Land;289;478,26302811657;415;2020-10-08T14:02:01
Südoststeiermark;100;116,350774314403;623;2020-10-08T14:02:01
Tamsweg;47;231,299212598425;505;2020-10-08T14:02:01
Tulln;427;411,482976939607;321;2020-10-08T14:02:01
Urfahr-Umgebung;496;580,083036079761;416;2020-10-08T14:02:01
Villach Land;128;197,934063215191;207;2020-10-08T14:02:01
Villach Stadt;122;196,005976575679;202;2020-10-08T14:02:01
Vöcklabruck;560;411,000124767895;417;2020-10-08T14:02:01
Voitsberg;173;338,148198823322;616;2020-10-08T14:02:01
Völkermarkt;126;300,873967238168;208;2020-10-08T14:02:01
Waidhofen an der Thaya;158;610,321384425216;322;2020-10-08T14:02:01
Waidhofen an der Ybbs(Stadt);31;275,28638664417;303;2020-10-08T14:02:01
Weiz;305;337,602249205805;617;2020-10-08T14:02:01
Wels(Stadt);423;685,275487226011;403;2020-10-08T14:02:01
Wels-Land;330;451,473445152817;418;2020-10-08T14:02:01
Wien(Stadt);19368;1020,71630379275;900;2020-10-08T14:02:01
Wiener Neustadt(Land);291;373,119975381775;323;2020-10-08T14:02:01
Wiener Neustadt(Stadt);274;605,163769684387;304;2020-10-08T14:02:01
Wolfsberg;89;168,797177862914;209;2020-10-08T14:02:01
Zell am See;481;549,953122498914;506;2020-10-08T14:02:01
Zwettl;194;459,476102505803;325;2020-10-08T14:02:01
