Bundesland;Anzahl;GKZ;Timestamp
Wien;5007;9;2020-10-08T14:02:01
Vorarlberg;355;8;2020-10-08T14:02:01
Tirol;840;7;2020-10-08T14:02:01
Steiermark;506;6;2020-10-08T14:02:01
Salzburg;360;5;2020-10-08T14:02:01
Oberösterreich;1077;4;2020-10-08T14:02:01
Niederösterreich;1369;3;2020-10-08T14:02:01
Kärnten;172;2;2020-10-08T14:02:01
Burgenland;244;1;2020-10-08T14:02:01
