AltersgruppeID;Altersgruppe;Bundesland;BundeslandID;AnzEinwohner;Geschlecht;Anzahl;AnzahlGeheilt;AnzahlTot
1;<5;Burgenland;1;6299;M;9;9;0
1;<5;Burgenland;1;5852;W;5;4;0
1;<5;Kärnten;2;12352;M;6;3;0
1;<5;Kärnten;2;11792;W;6;1;0
1;<5;Niederösterreich;3;40461;M;42;36;0
1;<5;Niederösterreich;3;38258;W;31;26;0
1;<5;Oberösterreich;4;39625;M;113;91;0
1;<5;Oberösterreich;4;37227;W;98;84;0
1;<5;Salzburg;5;14436;M;21;13;0
1;<5;Salzburg;5;13715;W;21;15;0
1;<5;Steiermark;6;29062;M;19;16;0
1;<5;Steiermark;6;27180;W;22;20;0
1;<5;Tirol;7;19650;M;45;41;0
1;<5;Tirol;7;18347;W;41;39;0
1;<5;Vorarlberg;8;11173;M;17;13;0
1;<5;Vorarlberg;8;10465;W;13;9;0
1;<5;Wien;9;51014;M;158;128;0
1;<5;Wien;9;48225;W;142;102;0
1;<5;Österreich;10;224072;M;430;350;0
1;<5;Österreich;10;211061;W;379;300;0
2;5-14;Burgenland;1;13540;M;38;25;0
2;5-14;Burgenland;1;12963;W;20;15;0
2;5-14;Kärnten;2;26230;M;25;16;0
2;5-14;Kärnten;2;24760;W;16;11;0
2;5-14;Niederösterreich;3;84110;M;236;157;0
2;5-14;Niederösterreich;3;79748;W;208;132;0
2;5-14;Oberösterreich;4;75629;M;380;292;0
2;5-14;Oberösterreich;4;71764;W;339;257;0
2;5-14;Salzburg;5;27154;M;97;66;0
2;5-14;Salzburg;5;25973;W;75;61;0
2;5-14;Steiermark;6;56727;M;100;70;0
2;5-14;Steiermark;6;53657;W;90;62;0
2;5-14;Tirol;7;37056;M;186;153;0
2;5-14;Tirol;7;35165;W;150;121;0
2;5-14;Vorarlberg;8;21275;M;97;60;0
2;5-14;Vorarlberg;8;20340;W;84;49;0
2;5-14;Wien;9;91779;M;805;490;0
2;5-14;Wien;9;85689;W;712;426;0
2;5-14;Österreich;10;433500;M;1964;1329;0
2;5-14;Österreich;10;410059;W;1694;1134;0
3;15-24;Burgenland;1;14439;M;153;94;0
3;15-24;Burgenland;1;13325;W;84;60;0
3;15-24;Kärnten;2;28982;M;134;111;0
3;15-24;Kärnten;2;26664;W;94;76;0
3;15-24;Niederösterreich;3;91319;M;864;665;0
3;15-24;Niederösterreich;3;84326;W;607;467;0
3;15-24;Oberösterreich;4;85564;M;777;638;0
3;15-24;Oberösterreich;4;79443;W;688;577;0
3;15-24;Salzburg;5;31945;M;253;193;0
3;15-24;Salzburg;5;29505;W;241;194;0
3;15-24;Steiermark;6;68685;M;287;226;0
3;15-24;Steiermark;6;63443;W;314;264;0
3;15-24;Tirol;7;44135;M;684;616;0
3;15-24;Tirol;7;41816;W;543;501;0
3;15-24;Vorarlberg;8;23582;M;232;181;0
3;15-24;Vorarlberg;8;21356;W;195;143;0
3;15-24;Wien;9;111527;M;2279;1561;0
3;15-24;Wien;9;109711;W;2054;1388;0
3;15-24;Österreich;10;500178;M;5663;4285;0
3;15-24;Österreich;10;469589;W;4820;3670;0
4;25-34;Burgenland;1;15919;M;86;67;0
4;25-34;Burgenland;1;15611;W;71;48;0
4;25-34;Kärnten;2;33383;M;117;83;0
4;25-34;Kärnten;2;32434;W;92;64;0
4;25-34;Niederösterreich;3;99983;M;696;556;0
4;25-34;Niederösterreich;3;97053;W;613;481;0
4;25-34;Oberösterreich;4;101397;M;724;560;0
4;25-34;Oberösterreich;4;94818;W;659;508;1
4;25-34;Salzburg;5;38361;M;233;190;1
4;25-34;Salzburg;5;37326;W;233;187;0
4;25-34;Steiermark;6;85258;M;295;238;0
4;25-34;Steiermark;6;78765;W;272;235;0
4;25-34;Tirol;7;54311;M;690;627;0
4;25-34;Tirol;7;52332;W;567;520;0
4;25-34;Vorarlberg;8;26971;M;209;175;0
4;25-34;Vorarlberg;8;25881;W;193;148;0
4;25-34;Wien;9;159858;M;2382;1719;0
4;25-34;Wien;9;157213;W;2038;1357;0
4;25-34;Österreich;10;615441;M;5432;4215;1
4;25-34;Österreich;10;591433;W;4738;3548;1
5;35-44;Burgenland;1;18466;M;87;62;0
5;35-44;Burgenland;1;19368;W;70;53;0
5;35-44;Kärnten;2;34259;M;79;45;0
5;35-44;Kärnten;2;34046;W;79;55;0
5;35-44;Niederösterreich;3;106230;M;586;465;2
5;35-44;Niederösterreich;3;107271;W;570;462;0
5;35-44;Oberösterreich;4;96624;M;587;465;0
5;35-44;Oberösterreich;4;93084;W;582;466;1
5;35-44;Salzburg;5;36504;M;207;172;0
5;35-44;Salzburg;5;36266;W;215;162;0
5;35-44;Steiermark;6;80862;M;274;225;1
5;35-44;Steiermark;6;78868;W;250;209;0
5;35-44;Tirol;7;49776;M;502;449;0
5;35-44;Tirol;7;49773;W;500;445;0
5;35-44;Vorarlberg;8;26536;M;174;143;0
5;35-44;Vorarlberg;8;26555;W;192;156;0
5;35-44;Wien;9;136556;M;1613;1089;0
5;35-44;Wien;9;135570;W;1503;993;0
5;35-44;Österreich;10;585813;M;4109;3115;3
5;35-44;Österreich;10;580801;W;3961;3001;1
6;45-54;Burgenland;1;23555;M;106;81;1
6;45-54;Burgenland;1;23359;W;98;70;0
6;45-54;Kärnten;2;43350;M;96;72;1
6;45-54;Kärnten;2;44450;W;107;84;0
6;45-54;Niederösterreich;3;135183;M;824;644;0
6;45-54;Niederösterreich;3;135871;W;794;610;1
6;45-54;Oberösterreich;4;113770;M;671;536;1
6;45-54;Oberösterreich;4;111883;W;681;533;1
6;45-54;Salzburg;5;41781;M;252;204;1
6;45-54;Salzburg;5;43095;W;231;185;0
6;45-54;Steiermark;6;96598;M;338;262;0
6;45-54;Steiermark;6;94098;W;385;321;0
6;45-54;Tirol;7;58275;M;537;474;2
6;45-54;Tirol;7;58650;W;609;547;0
6;45-54;Vorarlberg;8;30682;M;229;178;0
6;45-54;Vorarlberg;8;30151;W;229;188;0
6;45-54;Wien;9;135495;M;1522;1011;5
6;45-54;Wien;9;137897;W;1474;957;4
6;45-54;Österreich;10;678689;M;4575;3462;11
6;45-54;Österreich;10;679454;W;4608;3495;6
7;55-64;Burgenland;1;23177;M;72;55;1
7;55-64;Burgenland;1;23355;W;70;53;0
7;55-64;Kärnten;2;42333;M;89;66;0
7;55-64;Kärnten;2;44113;W;78;61;0
7;55-64;Niederösterreich;3;119601;M;636;484;9
7;55-64;Niederösterreich;3;120850;W;554;439;1
7;55-64;Oberösterreich;4;103603;M;552;429;8
7;55-64;Oberösterreich;4;104467;W;425;335;0
7;55-64;Salzburg;5;36187;M;232;189;0
7;55-64;Salzburg;5;39104;W;180;144;0
7;55-64;Steiermark;6;88153;M;272;224;2
