Altersgruppe;Anzahl;Timestamp
<5;329;2020-08-25T11:00:00
5-14;1020;2020-08-25T11:00:00
15-24;3971;2020-08-25T11:00:00
25-34;4299;2020-08-25T11:00:00
35-44;3635;2020-08-25T11:00:00
45-54;4622;2020-08-25T11:00:00
55-64;3429;2020-08-25T11:00:00
65-74;1755;2020-08-25T11:00:00
75-84;1564;2020-08-25T11:00:00
>84;996;2020-08-25T11:00:00
