Bundesland;Anzahl;GKZ;Timestamp
Wien;15054;9;2020-11-25T00:02:00
Vorarlberg;3543;8;2020-11-25T00:02:00
Tirol;6692;7;2020-11-25T00:02:00
Steiermark;12090;6;2020-11-25T00:02:00
Salzburg;6137;5;2020-11-25T00:02:00
Oberösterreich;10344;4;2020-11-25T00:02:00
Niederösterreich;10264;3;2020-11-25T00:02:00
Kärnten;3695;2;2020-11-25T00:02:00
Burgenland;1694;1;2020-11-25T00:02:00
