Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;672;9;31
Rust(Stadt);102;1980;71;0;1
Eisenstadt-Umgebung;103;43236;1731;23;88
Güssing;104;25699;1454;44;80
Jennersdorf;105;17097;1055;20;74
Mattersburg;106;40042;1676;24;73
Neusiedl am See;107;59990;2475;31;116
Oberpullendorf;108;37384;1731;25;70
Oberwart;109;54192;2566;61;168
Klagenfurt Stadt;201;101300;5043;149;185
Villach Stadt;202;62882;2803;59;123
Hermagor;203;18054;1721;23;91
Klagenfurt Land;204;60014;3266;61;112
Sankt Veit an der Glan;205;54186;3185;93;103
Spittal an der Drau;206;75868;3972;102;133
Villach Land;207;64618;3384;68;148
Völkermarkt;208;41862;2949;54;89
Wolfsberg;209;52607;2813;67;48
Feldkirchen;210;29902;1782;42;45
Krems an der Donau(Stadt);301;25036;1044;25;36
Sankt Pölten(Stadt);302;55514;2779;45;114
Waidhofen an der Ybbs(Stadt);303;11222;688;10;22
Wiener Neustadt(Stadt);304;45823;2914;62;247
Amstetten;305;116520;7638;122;80
Baden;306;146751;7140;97;485
Bruck an der Leitha;307;103735;4245;71;278
Gänserndorf;308;104782;4148;53;246
Gmünd;309;36553;2054;35;103
Hollabrunn;310;51033;1887;44;86
Horn;311;30936;996;12;70
Korneuburg;312;91254;3203;42;167
Krems(Land);313;56487;2572;33;61
Lilienfeld;314;25655;1193;31;37
Melk;315;78191;4069;82;99
Mistelbach;316;75625;2809;33;187
Mödling;317;119115;4682;101;226
Neunkirchen;318;86343;4221;81;232
Sankt Pölten(Land);319;131729;5639;104;260
Scheibbs;320;41414;2716;32;57
Tulln;321;104593;4158;70;138
Waidhofen an der Thaya;322;25682;1296;14;77
Wiener Neustadt(Land);323;78307;3670;61;297
Zwettl;325;41987;2585;30;78
Linz(Stadt);401;206595;10333;207;231
Steyr(Stadt);402;38056;1811;18;37
Wels(Stadt);403;62470;4071;60;119
Braunau am Inn;404;105553;6443;69;296
Eferding;405;33178;2325;29;54
Freistadt;406;66861;4309;84;90
Gmunden;407;101859;6160;94;197
Grieskirchen;408;64875;4428;68;53
Kirchdorf an der Krems;409;57071;3132;74;143
Linz-Land;410;151371;7736;81;157
Perg;411;68968;4595;64;236
Ried im Innkreis;412;61690;4577;89;142
Rohrbach;413;56545;4602;92;99
Schärding;414;57391;4416;63;72
Steyr-Land;415;60717;3500;62;46
Urfahr-Umgebung;416;86005;5242;69;104
Vöcklabruck;417;137297;8366;138;277
Wels-Land;418;73777;4087;51;203
Salzburg(Stadt);501;155021;8966;119;318
Hallein;502;60824;5310;58;129
Salzburg-Umgebung;503;153492;9734;99;369
Sankt Johann im Pongau;504;81194;7980;98;408
Tamsweg;505;20251;2118;38;58
Zell am See;506;87628;5785;98;154
Graz(Stadt);601;291072;11999;263;411
Deutschlandsberg;603;60867;2866;89;92
Graz-Umgebung;606;156070;6502;223;189
Leibnitz;610;84756;4309;93;215
Leoben;611;59700;2618;93;75
Liezen;612;79652;4235;97;115
Murau;614;27543;1393;20;32
Voitsberg;616;51044;2382;89;72
Weiz;617;90654;4290;130;285
Murtal;620;71698;3631;149;80
Bruck-Mürzzuschlag;621;98697;4964;225;165
Hartberg-Fürstenfeld;622;90606;5440;161;203
Südoststeiermark;623;84036;4594;157;158
Innsbruck-Stadt;701;131961;7184;88;87
Imst;702;60474;3697;33;108
Innsbruck-Land;703;180453;10363;132;128
Kitzbühel;704;64168;3648;38;65
Kufstein;705;110287;7469;129;113
Landeck;706;44386;3055;42;43
Lienz;707;48738;3849;42;182
Reutte;708;32838;1405;4;3
Schwaz;709;84329;8135;125;80
Bludenz;801;64107;3525;45;45
Bregenz;802;134987;7372;95;84
Dornbirn;803;89912;6166;66;58
Feldkirch;804;108133;6582;71;101
Wien;900;1911191;97690;1752;4410
