Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;564;10;8
Rust(Stadt);102;1980;66;0;5
Eisenstadt-Umgebung;103;43236;1375;19;27
Güssing;104;25699;1138;32;33
Jennersdorf;105;17097;732;17;41
Mattersburg;106;40042;1371;22;47
Neusiedl am See;107;59990;1924;28;57
Oberpullendorf;108;37384;1501;23;34
Oberwart;109;54192;2033;51;49
Klagenfurt Stadt;201;101300;4226;137;90
Villach Stadt;202;62882;2270;55;30
Hermagor;203;18054;1155;17;57
Klagenfurt Land;204;60014;2701;52;101
Sankt Veit an der Glan;205;54186;2754;87;60
Spittal an der Drau;206;75868;2910;62;254
Villach Land;207;64618;2727;64;157
Völkermarkt;208;41862;2533;48;52
Wolfsberg;209;52607;2537;64;44
Feldkirchen;210;29902;1532;38;41
Krems an der Donau(Stadt);301;25036;936;23;17
Sankt Pölten(Stadt);302;55514;2376;42;28
Waidhofen an der Ybbs(Stadt);303;11222;609;9;19
Wiener Neustadt(Stadt);304;45823;1884;53;59
Amstetten;305;116520;6962;114;128
Baden;306;146751;5235;81;202
Bruck an der Leitha;307;103735;3208;64;100
Gänserndorf;308;104782;2821;32;135
Gmünd;309;36553;1671;33;49
Hollabrunn;310;51033;1287;26;47
Horn;311;30936;697;10;34
Korneuburg;312;91254;2545;37;53
Krems(Land);313;56487;2185;28;77
Lilienfeld;314;25655;1034;30;21
Melk;315;78191;3479;78;74
Mistelbach;316;75625;1787;30;40
Mödling;317;119115;3741;86;77
Neunkirchen;318;86343;3261;72;86
Sankt Pölten(Land);319;131729;4658;88;80
Scheibbs;320;41414;2366;31;73
Tulln;321;104593;3457;51;107
Waidhofen an der Thaya;322;25682;946;13;29
Wiener Neustadt(Land);323;78307;2581;49;96
Zwettl;325;41987;2112;21;83
Linz(Stadt);401;206595;9285;194;125
Steyr(Stadt);402;38056;1664;18;16
Wels(Stadt);403;62470;3389;55;122
Braunau am Inn;404;105553;5001;61;147
Eferding;405;33178;2143;27;26
Freistadt;406;66861;3943;79;78
Gmunden;407;101859;5326;87;158
Grieskirchen;408;64875;4078;64;69
Kirchdorf an der Krems;409;57071;2749;70;57
Linz-Land;410;151371;6884;77;102
Perg;411;68968;3909;53;87
Ried im Innkreis;412;61690;4031;85;97
Rohrbach;413;56545;4168;90;42
Schärding;414;57391;3938;59;64
Steyr-Land;415;60717;3242;60;39
Urfahr-Umgebung;416;86005;4815;68;38
Vöcklabruck;417;137297;7304;125;144
Wels-Land;418;73777;3371;47;59
Salzburg(Stadt);501;155021;7612;92;328
Hallein;502;60824;4595;39;141
Salzburg-Umgebung;503;153492;8282;89;267
Sankt Johann im Pongau;504;81194;6298;84;244
Tamsweg;505;20251;1854;32;118
Zell am See;506;87628;5151;89;148
Graz(Stadt);601;291072;9932;227;256
Deutschlandsberg;603;60867;2233;76;84
Graz-Umgebung;606;156070;5331;207;143
Leibnitz;610;84756;3448;77;88
Leoben;611;59700;2229;84;36
Liezen;612;79652;3628;88;105
Murau;614;27543;1176;18;34
Voitsberg;616;51044;2122;83;52
Weiz;617;90654;3076;109;67
Murtal;620;71698;3200;131;95
Bruck-Mürzzuschlag;621;98697;4048;188;108
Hartberg-Fürstenfeld;622;90606;4096;150;94
Südoststeiermark;623;84036;3533;123;186
Innsbruck-Stadt;701;131961;6711;82;74
Imst;702;60474;3255;32;44
Innsbruck-Land;703;180453;9642;119;139
Kitzbühel;704;64168;3194;36;63
Kufstein;705;110287;6755;117;87
Landeck;706;44386;2827;39;20
Lienz;707;48738;3007;39;160
Reutte;708;32838;1160;4;37
Schwaz;709;84329;7249;110;167
Bludenz;801;64107;3162;38;109
Bregenz;802;134987;6871;90;257
Dornbirn;803;89912;5616;51;178
Feldkirch;804;108133;5950;67;160
Wien;900;1911191;79836;1419;1764
