Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;420;11;1;2020-08-26T09:00:00
Kärnten;554;13;2;2020-08-26T09:00:00
Niederösterreich;3447;115;3;2020-08-26T09:00:00
Oberösterreich;3949;64;4;2020-08-26T09:00:00
Salzburg;1374;39;5;2020-08-26T09:00:00
Steiermark;1988;144;6;2020-08-26T09:00:00
Tirol;3719;101;7;2020-08-26T09:00:00
Vorarlberg;971;20;8;2020-08-26T09:00:00
Wien;5466;218;9;2020-08-26T09:00:00
