Bundesland;Anzahl;GKZ;Timestamp
Wien;3137;9;2021-01-23T01:02:00
Vorarlberg;795;8;2021-01-23T01:02:00
Tirol;1172;7;2021-01-23T01:02:00
Steiermark;2211;6;2021-01-23T01:02:00
Salzburg;1814;5;2021-01-23T01:02:00
Oberösterreich;1846;4;2021-01-23T01:02:00
Niederösterreich;3575;3;2021-01-23T01:02:00
Kärnten;1038;2;2021-01-23T01:02:00
Burgenland;560;1;2021-01-23T01:02:00
