Altersgruppe;Anzahl;Timestamp
<5;0;2020-12-18T06:02:00
5-14;0;2020-12-18T06:02:00
15-24;1;2020-12-18T06:02:00
25-34;5;2020-12-18T06:02:00
35-44;11;2020-12-18T06:02:00
45-54;60;2020-12-18T06:02:00
55-64;203;2020-12-18T06:02:00
65-74;619;2020-12-18T06:02:00
75-84;1600;2020-12-18T06:02:00
>84;2117;2020-12-18T06:02:00
