AltersgruppeID;Altersgruppe;Bundesland;BundeslandID;AnzEinwohner;Geschlecht;Anzahl;AnzahlGeheilt;AnzahlTot
1;<5;Burgenland;1;6299;M;10;9;0
1;<5;Burgenland;1;5852;W;5;4;0
1;<5;Kärnten;2;12352;M;6;6;0
1;<5;Kärnten;2;11792;W;6;4;0
1;<5;Niederösterreich;3;40461;M;42;37;0
1;<5;Niederösterreich;3;38258;W;31;26;0
1;<5;Oberösterreich;4;39625;M;119;97;0
1;<5;Oberösterreich;4;37227;W;101;88;0
1;<5;Salzburg;5;14436;M;21;13;0
1;<5;Salzburg;5;13715;W;21;15;0
1;<5;Steiermark;6;29062;M;22;16;0
1;<5;Steiermark;6;27180;W;23;20;0
1;<5;Tirol;7;19650;M;46;44;0
1;<5;Tirol;7;18347;W;42;39;0
1;<5;Vorarlberg;8;11173;M;17;14;0
1;<5;Vorarlberg;8;10465;W;13;10;0
1;<5;Wien;9;51014;M;161;130;0
1;<5;Wien;9;48225;W;145;105;0
1;<5;Österreich;10;224072;M;444;366;0
1;<5;Österreich;10;211061;W;387;311;0
2;5-14;Burgenland;1;13540;M;42;27;0
2;5-14;Burgenland;1;12963;W;21;15;0
2;5-14;Kärnten;2;26230;M;32;18;0
2;5-14;Kärnten;2;24760;W;20;11;0
2;5-14;Niederösterreich;3;84110;M;241;166;0
2;5-14;Niederösterreich;3;79748;W;215;143;0
2;5-14;Oberösterreich;4;75629;M;393;318;0
2;5-14;Oberösterreich;4;71764;W;351;275;0
2;5-14;Salzburg;5;27154;M;103;70;0
2;5-14;Salzburg;5;25973;W;86;63;0
2;5-14;Steiermark;6;56727;M;105;82;0
2;5-14;Steiermark;6;53657;W;96;67;0
2;5-14;Tirol;7;37056;M;215;168;0
2;5-14;Tirol;7;35165;W;166;127;0
2;5-14;Vorarlberg;8;21275;M;100;68;0
2;5-14;Vorarlberg;8;20340;W;89;53;0
2;5-14;Wien;9;91779;M;833;497;0
2;5-14;Wien;9;85689;W;731;440;0
2;5-14;Österreich;10;433500;M;2064;1414;0
2;5-14;Österreich;10;410059;W;1775;1194;0
3;15-24;Burgenland;1;14439;M;154;98;0
3;15-24;Burgenland;1;13325;W;88;64;0
3;15-24;Kärnten;2;28982;M;137;114;0
3;15-24;Kärnten;2;26664;W;99;77;0
3;15-24;Niederösterreich;3;91319;M;882;694;0
3;15-24;Niederösterreich;3;84326;W;629;492;0
3;15-24;Oberösterreich;4;85564;M;798;655;0
3;15-24;Oberösterreich;4;79443;W;710;598;0
3;15-24;Salzburg;5;31945;M;265;203;0
3;15-24;Salzburg;5;29505;W;254;201;0
3;15-24;Steiermark;6;68685;M;300;232;0
3;15-24;Steiermark;6;63443;W;328;284;0
3;15-24;Tirol;7;44135;M;706;631;0
3;15-24;Tirol;7;41816;W;563;513;0
3;15-24;Vorarlberg;8;23582;M;237;190;0
3;15-24;Vorarlberg;8;21356;W;197;150;0
3;15-24;Wien;9;111527;M;2318;1587;0
3;15-24;Wien;9;109711;W;2094;1421;0
3;15-24;Österreich;10;500178;M;5797;4404;0
3;15-24;Österreich;10;469589;W;4962;3800;0
4;25-34;Burgenland;1;15919;M;91;68;0
4;25-34;Burgenland;1;15611;W;75;49;0
4;25-34;Kärnten;2;33383;M;120;92;0
4;25-34;Kärnten;2;32434;W;99;68;0
4;25-34;Niederösterreich;3;99983;M;710;578;0
4;25-34;Niederösterreich;3;97053;W;630;503;0
4;25-34;Oberösterreich;4;101397;M;742;601;0
4;25-34;Oberösterreich;4;94818;W;674;529;1
4;25-34;Salzburg;5;38361;M;250;194;1
4;25-34;Salzburg;5;37326;W;244;188;0
4;25-34;Steiermark;6;85258;M;310;254;0
4;25-34;Steiermark;6;78765;W;282;243;0
4;25-34;Tirol;7;54311;M;713;639;0
4;25-34;Tirol;7;52332;W;588;529;0
4;25-34;Vorarlberg;8;26971;M;216;181;0
4;25-34;Vorarlberg;8;25881;W;196;153;0
4;25-34;Wien;9;159858;M;2428;1747;0
4;25-34;Wien;9;157213;W;2097;1384;0
4;25-34;Österreich;10;615441;M;5580;4354;1
4;25-34;Österreich;10;591433;W;4885;3646;1
5;35-44;Burgenland;1;18466;M;95;65;0
5;35-44;Burgenland;1;19368;W;74;55;0
5;35-44;Kärnten;2;34259;M;77;49;0
5;35-44;Kärnten;2;34046;W;84;58;0
5;35-44;Niederösterreich;3;106230;M;600;488;2
5;35-44;Niederösterreich;3;107271;W;585;481;0
5;35-44;Oberösterreich;4;96624;M;601;493;0
5;35-44;Oberösterreich;4;93084;W;601;486;1
5;35-44;Salzburg;5;36504;M;219;179;0
5;35-44;Salzburg;5;36266;W;224;167;0
5;35-44;Steiermark;6;80862;M;283;239;1
5;35-44;Steiermark;6;78868;W;259;215;0
5;35-44;Tirol;7;49776;M;520;463;0
5;35-44;Tirol;7;49773;W;513;454;0
5;35-44;Vorarlberg;8;26536;M;182;147;0
5;35-44;Vorarlberg;8;26555;W;203;161;0
5;35-44;Wien;9;136556;M;1650;1108;0
5;35-44;Wien;9;135570;W;1541;1012;0
5;35-44;Österreich;10;585813;M;4227;3231;3
5;35-44;Österreich;10;580801;W;4084;3089;1
6;45-54;Burgenland;1;23555;M;112;84;1
6;45-54;Burgenland;1;23359;W;104;76;0
6;45-54;Kärnten;2;43350;M;104;76;1
6;45-54;Kärnten;2;44450;W;112;85;0
6;45-54;Niederösterreich;3;135183;M;841;668;0
6;45-54;Niederösterreich;3;135871;W;820;631;1
6;45-54;Oberösterreich;4;113770;M;690;559;1
6;45-54;Oberösterreich;4;111883;W;694;551;1
6;45-54;Salzburg;5;41781;M;265;209;1
6;45-54;Salzburg;5;43095;W;244;187;0
6;45-54;Steiermark;6;96598;M;346;275;0
6;45-54;Steiermark;6;94098;W;401;327;0
6;45-54;Tirol;7;58275;M;560;488;2
6;45-54;Tirol;7;58650;W;627;550;0
6;45-54;Vorarlberg;8;30682;M;231;185;0
6;45-54;Vorarlberg;8;30151;W;232;192;0
6;45-54;Wien;9;135495;M;1561;1037;5
6;45-54;Wien;9;137897;W;1515;974;4
6;45-54;Österreich;10;678689;M;4710;3581;11
6;45-54;Österreich;10;679454;W;4749;3573;6
7;55-64;Burgenland;1;23177;M;76;58;1
7;55-64;Burgenland;1;23355;W;73;54;0
7;55-64;Kärnten;2;42333;M;94;67;0
7;55-64;Kärnten;2;44113;W;84;63;0
7;55-64;Niederösterreich;3;119601;M;657;506;9
7;55-64;Niederösterreich;3;120850;W;561;452;1
7;55-64;Oberösterreich;4;103603;M;573;440;8
7;55-64;Oberösterreich;4;104467;W;436;341;0
7;55-64;Salzburg;5;36187;M;241;193;0
7;55-64;Salzburg;5;39104;W;197;149;0
7;55-64;Steiermark;6;88153;M;280;228;2
7;55-64;Steiermark;6;89857;W;273;220;1
7;55-64;Tirol;7;49083;M;489;424;2
7;55-64;Tirol;7;50665;W;433;389;1
7;55-64;Vorarlberg;8;25323;M;147;123;0
7;55-64;Vorarlberg;8;25743;W;136;109;0
7;55-64;Wien;9;109051;M;1082;704;8
7;55-64;Wien;9;115461;W;876;571;0
7;55-64;Österreich;10;596511;M;3639;2743;30
7;55-64;Österreich;10;613615;W;3069;2348;3
8;65-74;Burgenland;1;15875;M;44;32;4
8;65-74;Burgenland;1;16744;W;35;25;1
8;65-74;Kärnten;2;28381;M;53;36;4
8;65-74;Kärnten;2;32171;W;38;27;1
8;65-74;Niederösterreich;3;78246;M;321;240;21
