Altersgruppe;Anzahl_demografisch;Timestamp
<5;0;2021-01-30T04:02:00
5-14;0;2021-01-30T04:02:00
15-24;0;2021-01-30T04:02:00
25-34;0;2021-01-30T04:02:00
35-44;1;2021-01-30T04:02:00
45-54;6;2021-01-30T04:02:00
55-64;25;2021-01-30T04:02:00
65-74;109;2021-01-30T04:02:00
75-84;388;2021-01-30T04:02:00
>84;1447;2021-01-30T04:02:00
