Altersgruppe;Anzahl;Timestamp
<5;498;2020-09-13T16:00:00
5-14;1593;2020-09-13T16:00:00
15-24;5846;2020-09-13T16:00:00
25-34;5945;2020-09-13T16:00:00
35-44;4720;2020-09-13T16:00:00
45-54;5625;2020-09-13T16:00:00
55-64;4164;2020-09-13T16:00:00
65-74;2014;2020-09-13T16:00:00
75-84;1707;2020-09-13T16:00:00
>84;1079;2020-09-13T16:00:00
