Bundesland;Anzahl;GKZ;Timestamp
Wien;497;9;2020-07-23T16:00:00
Vorarlberg;6;8;2020-07-23T16:00:00
Tirol;49;7;2020-07-23T16:00:00
Steiermark;104;6;2020-07-23T16:00:00
Salzburg;77;5;2020-07-23T16:00:00
Oberösterreich;468;4;2020-07-23T16:00:00
Niederösterreich;205;3;2020-07-23T16:00:00
Kärnten;15;2;2020-07-23T16:00:00
Burgenland;24;1;2020-07-23T16:00:00
