Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;842;13;1;2020-10-14T11:02:00
Kärnten;1000;13;2;2020-10-14T11:02:00
Niederösterreich;7242;131;3;2020-10-14T11:02:00
Oberösterreich;7034;74;4;2020-10-14T11:02:00
Salzburg;2281;44;5;2020-10-14T11:02:00
Steiermark;3417;167;6;2020-10-14T11:02:00
Tirol;6436;104;7;2020-10-14T11:02:00
Vorarlberg;1942;27;8;2020-10-14T11:02:00
Wien;15652;275;9;2020-10-14T11:02:00
