Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;595;512,427441996658;305;2020-10-21T19:02:00
Baden;973;665,513019568682;306;2020-10-21T19:02:00
Bludenz;615;965,250965250965;801;2020-10-21T19:02:00
Braunau am Inn;502;480,806068500498;404;2020-10-21T19:02:00
Bregenz;1031;767,210138187122;802;2020-10-21T19:02:00
Bruck an der Leitha;721;706,79345162239;307;2020-10-21T19:02:00
Bruck-Mürzzuschlag;285;287,925321264043;621;2020-10-21T19:02:00
Deutschlandsberg;158;259,778694858684;603;2020-10-21T19:02:00
Dornbirn;777;872,631708987994;803;2020-10-21T19:02:00
Eferding;205;618,289299071058;405;2020-10-21T19:02:00
Eisenstadt(Stadt);58;396,25606340097;101;2020-10-21T19:02:00
Eisenstadt-Umgebung;194;451,930020732872;103;2020-10-21T19:02:00
Feldkirch;940;877,201168357301;804;2020-10-21T19:02:00
Feldkirchen;56;187,059491599025;210;2020-10-21T19:02:00
Freistadt;430;645,442127857582;406;2020-10-21T19:02:00
Gänserndorf;678;653,897343903709;308;2020-10-21T19:02:00
Gmünd;203;552,035460800043;309;2020-10-21T19:02:00
Gmunden;590;580,531530733733;407;2020-10-21T19:02:00
Graz(Stadt);1785;618,061951621504;601;2020-10-21T19:02:00
Graz-Umgebung;669;433,683391676391;606;2020-10-21T19:02:00
Grieskirchen;452;698,382287047481;408;2020-10-21T19:02:00
Güssing;123;476,799627863705;104;2020-10-21T19:02:00
Hallein;784;1298,57223308047;502;2020-10-21T19:02:00
Hartberg-Fürstenfeld;504;556,156341727174;622;2020-10-21T19:02:00
Hermagor;68;373,134328358209;203;2020-10-21T19:02:00
Hollabrunn;152;298,871367336506;310;2020-10-21T19:02:00
Horn;140;450,30556449019;311;2020-10-21T19:02:00
Imst;662;1102,30451578527;702;2020-10-21T19:02:00
Innsbruck-Land;1727;963,093498700632;703;2020-10-21T19:02:00
Innsbruck-Stadt;2084;1577,4733176898;701;2020-10-21T19:02:00
Jennersdorf;32;187,507324504863;105;2020-10-21T19:02:00
Kirchdorf an der Krems;201;353,46252593817;409;2020-10-21T19:02:00
Kitzbühel;538;842,190948795416;704;2020-10-21T19:02:00
Klagenfurt Land;162;270,903010033445;204;2020-10-21T19:02:00
Klagenfurt Stadt;395;391,799002152415;201;2020-10-21T19:02:00
Korneuburg;664;730,561454081352;312;2020-10-21T19:02:00
