Altersgruppe;Anzahl;Timestamp
<5;121;2020-06-07T00:00:00
5-14;416;2020-06-07T00:00:00
15-24;1581;2020-06-07T00:00:00
25-34;2402;2020-06-07T00:00:00
35-44;2396;2020-06-07T00:00:00
45-54;3439;2020-06-07T00:00:00
55-64;2735;2020-06-07T00:00:00
65-74;1444;2020-06-07T00:00:00
75-84;1376;2020-06-07T00:00:00
>84;912;2020-06-07T00:00:00
