Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;412;11;1;2020-08-21T11:00:00
Kärnten;495;13;2;2020-08-21T11:00:00
Niederösterreich;3352;115;3;2020-08-21T11:00:00
Oberösterreich;3804;64;4;2020-08-21T11:00:00
Salzburg;1361;39;5;2020-08-21T11:00:00
Steiermark;1968;143;6;2020-08-21T11:00:00
Tirol;3651;101;7;2020-08-21T11:00:00
Vorarlberg;959;20;8;2020-08-21T11:00:00
Wien;5258;218;9;2020-08-21T11:00:00
