Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;549;10;17
Rust(Stadt);102;1980;61;0;1
Eisenstadt-Umgebung;103;43236;1332;19;34
Güssing;104;25699;1079;18;69
Jennersdorf;105;17097;678;17;17
Mattersburg;106;40042;1273;21;35
Neusiedl am See;107;59990;1832;28;83
Oberpullendorf;108;37384;1447;19;33
Oberwart;109;54192;1974;51;39
Klagenfurt Stadt;201;101300;4122;129;108
Villach Stadt;202;62882;2216;53;48
Hermagor;203;18054;1073;16;54
Klagenfurt Land;204;60014;2570;32;121
Sankt Veit an der Glan;205;54186;2699;81;106
Spittal an der Drau;206;75868;2574;41;261
Villach Land;207;64618;2536;62;104
Völkermarkt;208;41862;2472;46;58
Wolfsberg;209;52607;2481;64;50
Feldkirchen;210;29902;1460;37;58
Krems an der Donau(Stadt);301;25036;913;30;22
Sankt Pölten(Stadt);302;55514;2333;33;66
Waidhofen an der Ybbs(Stadt);303;11222;579;9;25
Wiener Neustadt(Stadt);304;45823;1805;34;98
Amstetten;305;116520;6761;108;198
Baden;306;146751;4939;73;217
Bruck an der Leitha;307;103735;3060;58;96
Gänserndorf;308;104782;2615;28;105
Gmünd;309;36553;1601;33;48
Hollabrunn;310;51033;1231;26;22
Horn;311;30936;656;10;26
Korneuburg;312;91254;2454;33;72
Krems(Land);313;56487;2075;26;61
Lilienfeld;314;25655;1000;29;21
Melk;315;78191;3360;72;97
Mistelbach;316;75625;1710;28;65
Mödling;317;119115;3623;80;112
Neunkirchen;318;86343;3116;65;115
Sankt Pölten(Land);319;131729;4523;85;99
Scheibbs;320;41414;2241;25;99
Tulln;321;104593;3285;46;163
Waidhofen an der Thaya;322;25682;902;13;25
Wiener Neustadt(Land);323;78307;2438;39;109
Zwettl;325;41987;1966;19;121
Linz(Stadt);401;206595;9071;180;191
Steyr(Stadt);402;38056;1640;18;22
Wels(Stadt);403;62470;3232;51;64
Braunau am Inn;404;105553;4805;61;178
Eferding;405;33178;2100;26;36
Freistadt;406;66861;3818;79;77
Gmunden;407;101859;5104;83;185
Grieskirchen;408;64875;3982;58;82
Kirchdorf an der Krems;409;57071;2661;58;84
Linz-Land;410;151371;6713;75;134
Perg;411;68968;3809;50;79
Ried im Innkreis;412;61690;3892;79;112
Rohrbach;413;56545;4089;88;95
Schärding;414;57391;3860;59;92
Steyr-Land;415;60717;3186;59;58
Urfahr-Umgebung;416;86005;4763;66;54
Vöcklabruck;417;137297;7124;121;157
Wels-Land;418;73777;3287;46;76
Salzburg(Stadt);501;155021;7147;81;311
Hallein;502;60824;4385;37;194
Salzburg-Umgebung;503;153492;7930;80;289
Sankt Johann im Pongau;504;81194;5979;81;274
Tamsweg;505;20251;1707;31;126
Zell am See;506;87628;4950;84;200
Graz(Stadt);601;291072;9635;214;279
Deutschlandsberg;603;60867;2108;68;69
Graz-Umgebung;606;156070;5149;201;143
Leibnitz;610;84756;3331;72;139
Leoben;611;59700;2181;82;56
Liezen;612;79652;3458;78;215
Murau;614;27543;1133;18;61
Voitsberg;616;51044;2044;77;65
Weiz;617;90654;2986;106;70
Murtal;620;71698;3053;125;110
Bruck-Mürzzuschlag;621;98697;3915;181;115
Hartberg-Fürstenfeld;622;90606;3975;144;108
Südoststeiermark;623;84036;3301;120;155
Innsbruck-Stadt;701;131961;6587;81;87
Imst;702;60474;3196;31;51
Innsbruck-Land;703;180453;9452;116;121
Kitzbühel;704;64168;3036;33;88
Kufstein;705;110287;6632;115;79
Landeck;706;44386;2783;33;50
Lienz;707;48738;2831;39;108
Reutte;708;32838;1110;3;64
Schwaz;709;84329;7031;107;95
Bludenz;801;64107;3019;38;78
Bregenz;802;134987;6554;86;146
Dornbirn;803;89912;5395;49;118
Feldkirch;804;108133;5710;66;166
Wien;900;1911191;77476;1284;2272
