Altersgruppe;Anzahl;Timestamp
<5;0;2021-01-02T15:02:00
5-14;0;2021-01-02T15:02:00
15-24;2;2021-01-02T15:02:00
25-34;5;2021-01-02T15:02:00
35-44;13;2021-01-02T15:02:00
45-54;70;2021-01-02T15:02:00
55-64;257;2021-01-02T15:02:00
65-74;763;2021-01-02T15:02:00
75-84;1963;2021-01-02T15:02:00
>84;2654;2021-01-02T15:02:00
