Bundesland;Anzahl;GKZ;Timestamp
Wien;1654;9;2020-08-28T11:00:00
Vorarlberg;68;8;2020-08-28T11:00:00
Tirol;335;7;2020-08-28T11:00:00
Steiermark;214;6;2020-08-28T11:00:00
Salzburg;172;5;2020-08-28T11:00:00
Oberösterreich;460;4;2020-08-28T11:00:00
Niederösterreich;276;3;2020-08-28T11:00:00
Kärnten;45;2;2020-08-28T11:00:00
Burgenland;39;1;2020-08-28T11:00:00
