Altersgruppe;Anzahl;Timestamp
<5;1754;2020-11-13T16:02:00
5-14;10883;2020-11-13T16:02:00
15-24;31136;2020-11-13T16:02:00
25-34;33485;2020-11-13T16:02:00
35-44;28249;2020-11-13T16:02:00
45-54;34329;2020-11-13T16:02:00
55-64;26052;2020-11-13T16:02:00
65-74;12884;2020-11-13T16:02:00
75-84;9802;2020-11-13T16:02:00
>84;5601;2020-11-13T16:02:00
