Altersgruppe;Anzahl_demografisch;Timestamp
<5;0;2020-12-28T18:02:00
5-14;0;2020-12-28T18:02:00
15-24;0;2020-12-28T18:02:00
25-34;0;2020-12-28T18:02:00
35-44;1;2020-12-28T18:02:00
45-54;4;2020-12-28T18:02:00
55-64;20;2020-12-28T18:02:00
65-74;87;2020-12-28T18:02:00
75-84;309;2020-12-28T18:02:00
>84;1121;2020-12-28T18:02:00
