Altersgruppe;Anzahl;Timestamp
<5;3092;2021-01-21T20:02:00
5-14;21544;2021-01-21T20:02:00
15-24;55292;2021-01-21T20:02:00
25-34;64060;2021-01-21T20:02:00
35-44;58179;2021-01-21T20:02:00
45-54;70603;2021-01-21T20:02:00
55-64;54195;2021-01-21T20:02:00
65-74;26992;2021-01-21T20:02:00
75-84;23925;2021-01-21T20:02:00
>84;16638;2021-01-21T20:02:00
