time;Kapazität Intensivbetten in %;Timestamp
12.06.2020;98,811096433290;2020-11-12T17:30:00
13.06.2020;98,846597462515;2020-11-12T17:30:00
14.06.2020;98,589894242069;2020-11-12T17:30:00
15.06.2020;98,231132075472;2020-11-12T17:30:00
16.06.2020;98,579881656805;2020-11-12T17:30:00
17.06.2020;98,653610771114;2020-11-12T17:30:00
18.06.2020;98,945981554678;2020-11-12T17:30:00
19.06.2020;99,075297225892;2020-11-12T17:30:00
20.06.2020;99,000000000000;2020-11-12T17:30:00
21.06.2020;99,000000000000;2020-11-12T17:30:00
22.06.2020;98,780487804879;2020-11-12T17:30:00
23.06.2020;98,698224852072;2020-11-12T17:30:00
24.06.2020;98,591549295775;2020-11-12T17:30:00
25.06.2020;98,519515477793;2020-11-12T17:30:00
26.06.2020;98,587570621469;2020-11-12T17:30:00
27.06.2020;98,641304347827;2020-11-12T17:30:00
28.06.2020;98,778833107192;2020-11-12T17:30:00
29.06.2020;98,967741935484;2020-11-12T17:30:00
30.06.2020;99,175824175825;2020-11-12T17:30:00
01.07.2020;98,807947019868;2020-11-12T17:30:00
02.07.2020;99,031811894883;2020-11-12T17:30:00
03.07.2020;99,007092198582;2020-11-12T17:30:00
04.07.2020;98,860398860399;2020-11-12T17:30:00
05.07.2020;98,601398601399;2020-11-12T17:30:00
06.07.2020;98,525469168901;2020-11-12T17:30:00
07.07.2020;98,643147896880;2020-11-12T17:30:00
08.07.2020;98,444130127299;2020-11-12T17:30:00
09.07.2020;98,243045387995;2020-11-12T17:30:00
10.07.2020;98,717948717949;2020-11-12T17:30:00
11.07.2020;98,714285714286;2020-11-12T17:30:00
12.07.2020;98,622589531681;2020-11-12T17:30:00
13.07.2020;98,874824191280;2020-11-12T17:30:00
14.07.2020;98,804780876495;2020-11-12T17:30:00
15.07.2020;98,622589531681;2020-11-12T17:30:00
16.07.2020;98,484848484849;2020-11-12T17:30:00
17.07.2020;98,513513513514;2020-11-12T17:30:00
18.07.2020;98,571428571429;2020-11-12T17:30:00
19.07.2020;98,225602027884;2020-11-12T17:30:00
20.07.2020;98,002496878902;2020-11-12T17:30:00
21.07.2020;97,721518987342;2020-11-12T17:30:00
22.07.2020;97,665369649806;2020-11-12T17:30:00
23.07.2020;98,013245033113;2020-11-12T17:30:00
24.07.2020;97,774869109948;2020-11-12T17:30:00
25.07.2020;97,905759162304;2020-11-12T17:30:00
26.07.2020;98,125000000000;2020-11-12T17:30:00
27.07.2020;98,002496878902;2020-11-12T17:30:00
28.07.2020;98,074454428755;2020-11-12T17:30:00
29.07.2020;97,389033942559;2020-11-12T17:30:00
30.07.2020;97,547683923706;2020-11-12T17:30:00
31.07.2020;97,875166002657;2020-11-12T17:30:00
01.08.2020;97,535667963684;2020-11-12T17:30:00
02.08.2020;97,375328083990;2020-11-12T17:30:00
03.08.2020;97,423312883436;2020-11-12T17:30:00
04.08.2020;97,201946472020;2020-11-12T17:30:00
05.08.2020;96,635262449529;2020-11-12T17:30:00
06.08.2020;96,761658031089;2020-11-12T17:30:00
07.08.2020;96,736292428199;2020-11-12T17:30:00
08.08.2020;96,962025316456;2020-11-12T17:30:00
09.08.2020;97,290640394089;2020-11-12T17:30:00
10.08.2020;97,125748502995;2020-11-12T17:30:00
11.08.2020;96,902106567535;2020-11-12T17:30:00
12.08.2020;96,719160104987;2020-11-12T17:30:00
13.08.2020;97,135416666667;2020-11-12T17:30:00
14.08.2020;97,503285151117;2020-11-12T17:30:00
15.08.2020;97,269180754227;2020-11-12T17:30:00
16.08.2020;97,535667963684;2020-11-12T17:30:00
17.08.2020;97,084917617238;2020-11-12T17:30:00
18.08.2020;97,639751552796;2020-11-12T17:30:00
19.08.2020;97,402597402598;2020-11-12T17:30:00
20.08.2020;97,200000000000;2020-11-12T17:30:00
21.08.2020;97,062750333779;2020-11-12T17:30:00
22.08.2020;97,089947089948;2020-11-12T17:30:00
23.08.2020;96,937416777630;2020-11-12T17:30:00
24.08.2020;97,132169576060;2020-11-12T17:30:00
25.08.2020;97,051282051283;2020-11-12T17:30:00
26.08.2020;97,032258064517;2020-11-12T17:30:00
27.08.2020;96,816976127321;2020-11-12T17:30:00
28.08.2020;96,423841059603;2020-11-12T17:30:00
29.08.2020;96,083550913839;2020-11-12T17:30:00
30.08.2020;96,108949416343;2020-11-12T17:30:00
31.08.2020;95,984455958550;2020-11-12T17:30:00
01.09.2020;96,078431372550;2020-11-12T17:30:00
02.09.2020;96,042216358840;2020-11-12T17:30:00
03.09.2020;96,122994652407;2020-11-12T17:30:00
04.09.2020;95,918367346939;2020-11-12T17:30:00
05.09.2020;96,105702364395;2020-11-12T17:30:00
06.09.2020;96,127247579530;2020-11-12T17:30:00
07.09.2020;95,961002785516;2020-11-12T17:30:00
08.09.2020;96,148555708391;2020-11-12T17:30:00
09.09.2020;95,000000000000;2020-11-12T17:30:00
10.09.2020;94,507042253522;2020-11-12T17:30:00
11.09.2020;94,217207334274;2020-11-12T17:30:00
12.09.2020;94,142259414226;2020-11-12T17:30:00
13.09.2020;93,905817174516;2020-11-12T17:30:00
14.09.2020;93,951093951094;2020-11-12T17:30:00
15.09.2020;93,685567010310;2020-11-12T17:30:00
16.09.2020;92,372881355933;2020-11-12T17:30:00
17.09.2020;92,829204693612;2020-11-12T17:30:00
18.09.2020;92,010309278351;2020-11-12T17:30:00
19.09.2020;89,244558258643;2020-11-12T17:30:00
20.09.2020;91,259640102828;2020-11-12T17:30:00
21.09.2020;91,421254801537;2020-11-12T17:30:00
22.09.2020;89,919354838710;2020-11-12T17:30:00
23.09.2020;89,062500000000;2020-11-12T17:30:00
24.09.2020;89,151599443672;2020-11-12T17:30:00
25.09.2020;89,373297002725;2020-11-12T17:30:00
26.09.2020;89,085948158254;2020-11-12T17:30:00
27.09.2020;88,648648648649;2020-11-12T17:30:00
28.09.2020;88,466579292268;2020-11-12T17:30:00
29.09.2020;87,804878048781;2020-11-12T17:30:00
30.09.2020;87,671232876713;2020-11-12T17:30:00
01.10.2020;86,898395721926;2020-11-12T17:30:00
02.10.2020;86,301369863014;2020-11-12T17:30:00
03.10.2020;87,402597402598;2020-11-12T17:30:00
04.10.2020;86,743886743887;2020-11-12T17:30:00
05.10.2020;87,904191616767;2020-11-12T17:30:00
06.10.2020;87,787182587667;2020-11-12T17:30:00
07.10.2020;86,130374479890;2020-11-12T17:30:00
08.10.2020;86,139896373057;2020-11-12T17:30:00
09.10.2020;85,890410958905;2020-11-12T17:30:00
10.10.2020;87,609511889863;2020-11-12T17:30:00
11.10.2020;88,278388278389;2020-11-12T17:30:00
12.10.2020;88,024691358025;2020-11-12T17:30:00
13.10.2020;86,724565756824;2020-11-12T17:30:00
14.10.2020;85,894206549119;2020-11-12T17:30:00
15.10.2020;85,558252427185;2020-11-12T17:30:00
16.10.2020;85,318892900121;2020-11-12T17:30:00
17.10.2020;84,486873508354;2020-11-12T17:30:00
18.10.2020;83,715319662244;2020-11-12T17:30:00
19.10.2020;82,572115384616;2020-11-12T17:30:00
20.10.2020;82,696897374702;2020-11-12T17:30:00
21.10.2020;81,345177664975;2020-11-12T17:30:00
22.10.2020;79,568527918782;2020-11-12T17:30:00
23.10.2020;79,898218829517;2020-11-12T17:30:00
24.10.2020;78,448275862069;2020-11-12T17:30:00
25.10.2020;79,211469534051;2020-11-12T17:30:00
26.10.2020;77,592371871276;2020-11-12T17:30:00
27.10.2020;76,229508196722;2020-11-12T17:30:00
28.10.2020;73,739742086753;2020-11-12T17:30:00
29.10.2020;71,624713958811;2020-11-12T17:30:00
30.10.2020;70,416197975254;2020-11-12T17:30:00
31.10.2020;71,195652173914;2020-11-12T17:30:00
01.11.2020;69,173728813560;2020-11-12T17:30:00
02.11.2020;65,217391304348;2020-11-12T17:30:00
03.11.2020;62,306900102987;2020-11-12T17:30:00
04.11.2020;59,081196581197;2020-11-12T17:30:00
05.11.2020;57,426778242678;2020-11-12T17:30:00
06.11.2020;57,368941641939;2020-11-12T17:30:00
07.11.2020;54,382259767688;2020-11-12T17:30:00
08.11.2020;52,286902286903;2020-11-12T17:30:00
09.11.2020;54,387656702026;2020-11-12T17:30:00
10.11.2020;53,953488372094;2020-11-12T17:30:00
11.11.2020;50,278293135436;2020-11-12T17:30:00
12.11.2020;49,723756906078;2020-11-12T17:30:00
