Bundesland;Anzahl;GKZ;Timestamp
Wien;598;9;2020-07-31T19:00:00
Vorarlberg;38;8;2020-07-31T19:00:00
Tirol;68;7;2020-07-31T19:00:00
Steiermark;108;6;2020-07-31T19:00:00
Salzburg;89;5;2020-07-31T19:00:00
Oberösterreich;452;4;2020-07-31T19:00:00
Niederösterreich;255;3;2020-07-31T19:00:00
Kärnten;11;2;2020-07-31T19:00:00
Burgenland;35;1;2020-07-31T19:00:00
