Altersgruppe;Anzahl;Timestamp
<5;0;2020-11-12T16:02:00
5-14;0;2020-11-12T16:02:00
15-24;0;2020-11-12T16:02:00
25-34;2;2020-11-12T16:02:00
35-44;7;2020-11-12T16:02:00
45-54;24;2020-11-12T16:02:00
55-64;55;2020-11-12T16:02:00
65-74;213;2020-11-12T16:02:00
75-84;524;2020-11-12T16:02:00
>84;640;2020-11-12T16:02:00
