Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;4106;3536,17996107274;305;2020-11-27T22:02:00
Baden;3148;2153,17059157473;306;2020-11-27T22:02:00
Bludenz;2231;3501,58520890228;801;2020-11-27T22:02:00
Braunau am Inn;3051;2922,18987050801;404;2020-11-27T22:02:00
Bregenz;4951;3684,24577513525;802;2020-11-27T22:02:00
Bruck an der Leitha;2065;2024,31134202529;307;2020-11-27T22:02:00
Bruck-Mürzzuschlag;2478;2503,43489856947;621;2020-11-27T22:02:00
Deutschlandsberg;1079;1774,05830223114;603;2020-11-27T22:02:00
Dornbirn;4011;4504,66638964073;803;2020-11-27T22:02:00
Eferding;1730;5217,75847508747;405;2020-11-27T22:02:00
Eisenstadt(Stadt);347;2370,7043793127;101;2020-11-27T22:02:00
Eisenstadt-Umgebung;963;2243,34335033895;103;2020-11-27T22:02:00
Feldkirch;4026;3757,03394021967;804;2020-11-27T22:02:00
Feldkirchen;750;2505,26104820122;210;2020-11-27T22:02:00
Freistadt;2931;4399,5136668618;406;2020-11-27T22:02:00
Gänserndorf;1645;1586,52084177227;308;2020-11-27T22:02:00
Gmünd;1058;2877,1109237756;309;2020-11-27T22:02:00
Gmunden;3190;3138,80607295018;407;2020-11-27T22:02:00
Graz(Stadt);6858;2374,60440572564;601;2020-11-27T22:02:00
Graz-Umgebung;3222;2088,68144690782;606;2020-11-27T22:02:00
Grieskirchen;3058;4724,8960924584;408;2020-11-27T22:02:00
Güssing;694;2690,23529867814;104;2020-11-27T22:02:00
Hallein;2679;4437,3405770696;502;2020-11-27T22:02:00
Hartberg-Fürstenfeld;2577;2843,68034252168;622;2020-11-27T22:02:00
Hermagor;482;2644,86391571554;203;2020-11-27T22:02:00
Hollabrunn;970;1907,27122576586;310;2020-11-27T22:02:00
Horn;454;1460,27661627533;311;2020-11-27T22:02:00
Imst;2210;3679,89876115625;702;2020-11-27T22:02:00
Innsbruck-Land;7054;3933,79359573495;703;2020-11-27T22:02:00
Innsbruck-Stadt;5518;4176,82234501552;701;2020-11-27T22:02:00
Jennersdorf;473;2771,59264033751;105;2020-11-27T22:02:00
Kirchdorf an der Krems;1646;2894,523968628;409;2020-11-27T22:02:00
Kitzbühel;2041;3195,00320909191;704;2020-11-27T22:02:00
Klagenfurt Land;1500;2508,36120401338;204;2020-11-27T22:02:00
Klagenfurt Stadt;2779;2756,47956197863;201;2020-11-27T22:02:00
Korneuburg;1933;2126,77001617357;312;2020-11-27T22:02:00
Krems an der Donau(Stadt);746;2998,87441710886;301;2020-11-27T22:02:00
Krems(Land);1543;2726,34108417556;313;2020-11-27T22:02:00
