Bundesland;Anzahl;GKZ;Timestamp
Wien;5812;9;2020-10-22T19:02:00
Vorarlberg;955;8;2020-10-22T19:02:00
Tirol;2032;7;2020-10-22T19:02:00
Steiermark;1378;6;2020-10-22T19:02:00
Salzburg;1359;5;2020-10-22T19:02:00
Oberösterreich;2383;4;2020-10-22T19:02:00
Niederösterreich;2256;3;2020-10-22T19:02:00
Kärnten;407;2;2020-10-22T19:02:00
Burgenland;351;1;2020-10-22T19:02:00
