Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;577;10;5
Rust(Stadt);102;1980;68;0;0
Eisenstadt-Umgebung;103;43236;1453;21;42
Güssing;104;25699;1252;38;39
Jennersdorf;105;17097;848;19;59
Mattersburg;106;40042;1433;24;21
Neusiedl am See;107;59990;2068;29;63
Oberpullendorf;108;37384;1558;24;19
Oberwart;109;54192;2138;54;43
Klagenfurt Stadt;201;101300;4458;142;101
Villach Stadt;202;62882;2444;58;66
Hermagor;203;18054;1305;17;78
Klagenfurt Land;204;60014;2921;56;84
Sankt Veit an der Glan;205;54186;2852;91;41
Spittal an der Drau;206;75868;3356;88;150
Villach Land;207;64618;2941;65;91
Völkermarkt;208;41862;2663;53;59
Wolfsberg;209;52607;2628;65;32
Feldkirchen;210;29902;1620;42;33
Krems an der Donau(Stadt);301;25036;973;23;17
Sankt Pölten(Stadt);302;55514;2448;44;27
Waidhofen an der Ybbs(Stadt);303;11222;622;10;5
Wiener Neustadt(Stadt);304;45823;2166;61;129
Amstetten;305;116520;7277;121;127
Baden;306;146751;5689;87;228
Bruck an der Leitha;307;103735;3428;65;100
Gänserndorf;308;104782;3258;45;177
Gmünd;309;36553;1730;34;23
Hollabrunn;310;51033;1466;29;102
Horn;311;30936;790;11;29
Korneuburg;312;91254;2713;38;83
Krems(Land);313;56487;2357;30;68
Lilienfeld;314;25655;1062;30;15
Melk;315;78191;3612;80;60
Mistelbach;316;75625;2106;30;172
Mödling;317;119115;3961;95;96
Neunkirchen;318;86343;3486;75;111
Sankt Pölten(Land);319;131729;4918;94;94
Scheibbs;320;41414;2476;32;42
Tulln;321;104593;3669;62;72
Waidhofen an der Thaya;322;25682;1007;14;31
Wiener Neustadt(Land);323;78307;2808;55;105
Zwettl;325;41987;2266;25;64
Linz(Stadt);401;206595;9533;205;92
Steyr(Stadt);402;38056;1693;18;13
Wels(Stadt);403;62470;3575;58;93
Braunau am Inn;404;105553;5429;66;176
Eferding;405;33178;2205;29;15
Freistadt;406;66861;4076;82;56
Gmunden;407;101859;5640;91;119
Grieskirchen;408;64875;4225;67;48
Kirchdorf an der Krems;409;57071;2829;73;37
Linz-Land;410;151371;7131;78;98
Perg;411;68968;4097;59;92
Ried im Innkreis;412;61690;4180;87;50
Rohrbach;413;56545;4299;90;66
Schärding;414;57391;4063;61;44
Steyr-Land;415;60717;3298;62;23
Urfahr-Umgebung;416;86005;4955;69;57
Vöcklabruck;417;137297;7598;132;88
Wels-Land;418;73777;3577;48;91
Salzburg(Stadt);501;155021;8102;107;178
Hallein;502;60824;4931;53;105
Salzburg-Umgebung;503;153492;8755;93;177
Sankt Johann im Pongau;504;81194;6775;89;188
Tamsweg;505;20251;1983;36;34
Zell am See;506;87628;5329;93;66
Graz(Stadt);601;291072;10452;243;203
Deutschlandsberg;603;60867;2528;84;88
Graz-Umgebung;606;156070;5753;218;188
Leibnitz;610;84756;3655;84;63
Leoben;611;59700;2329;88;45
Liezen;612;79652;3872;93;60
Murau;614;27543;1276;19;37
Voitsberg;616;51044;2219;89;31
Weiz;617;90654;3408;119;142
Murtal;620;71698;3343;142;59
Bruck-Mürzzuschlag;621;98697;4371;203;144
Hartberg-Fürstenfeld;622;90606;4514;155;216
Südoststeiermark;623;84036;3961;139;128
Innsbruck-Stadt;701;131961;6913;85;61
Imst;702;60474;3338;32;26
Innsbruck-Land;703;180453;9943;124;88
Kitzbühel;704;64168;3368;37;51
Kufstein;705;110287;7032;125;92
Landeck;706;44386;2899;42;30
Lienz;707;48738;3344;41;110
Reutte;708;32838;1287;4;34
Schwaz;709;84329;7619;116;107
Bludenz;801;64107;3317;43;52
Bregenz;802;134987;7114;92;82
Dornbirn;803;89912;5895;62;87
Feldkirch;804;108133;6194;68;101
Wien;900;1911191;84456;1601;2058
