AltersgruppeID;Altersgruppe;Bundesland;BundeslandID;AnzEinwohner;Geschlecht;Anzahl;AnzahlGeheilt;AnzahlTot
1;<5;Burgenland;1;6271;M;32;29;0
1;<5;Burgenland;1;5908;W;15;11;0
1;<5;Kärnten;2;12224;M;44;29;0
1;<5;Kärnten;2;11683;W;46;32;0
1;<5;Niederösterreich;3;40492;M;131;93;0
1;<5;Niederösterreich;3;38354;W;104;77;0
1;<5;Oberösterreich;4;39650;M;235;202;0
1;<5;Oberösterreich;4;37428;W;204;174;0
1;<5;Salzburg;5;14528;M;109;92;0
1;<5;Salzburg;5;13799;W;78;66;0
1;<5;Steiermark;6;29066;M;104;72;0
1;<5;Steiermark;6;27485;W;91;71;0
1;<5;Tirol;7;19768;M;188;163;0
1;<5;Tirol;7;18326;W;142;125;0
1;<5;Vorarlberg;8;11200;M;82;68;0
1;<5;Vorarlberg;8;10560;W;65;60;0
1;<5;Wien;9;50897;M;421;146;0
1;<5;Wien;9;48196;W;395;124;1
1;<5;Österreich;10;224096;M;1346;894;0
1;<5;Österreich;10;211739;W;1140;740;1
2;5-14;Burgenland;1;13528;M;257;224;0
2;5-14;Burgenland;1;12962;W;184;158;0
2;5-14;Kärnten;2;26135;M;307;170;0
2;5-14;Kärnten;2;24667;W;296;171;0
2;5-14;Niederösterreich;3;84399;M;1283;892;0
2;5-14;Niederösterreich;3;80034;W;1158;747;0
2;5-14;Oberösterreich;4;76223;M;1405;1126;0
2;5-14;Oberösterreich;4;72202;W;1278;1052;0
2;5-14;Salzburg;5;27260;M;875;699;0
2;5-14;Salzburg;5;26109;W;756;644;0
2;5-14;Steiermark;6;56981;M;557;423;0
2;5-14;Steiermark;6;53566;W;508;395;0
2;5-14;Tirol;7;36954;M;1150;1005;0
2;5-14;Tirol;7;35185;W;1142;1001;0
2;5-14;Vorarlberg;8;21371;M;484;438;0
2;5-14;Vorarlberg;8;20345;W;442;408;0
2;5-14;Wien;9;92739;M;2258;655;0
2;5-14;Wien;9;86565;W;2067;563;0
2;5-14;Österreich;10;435590;M;8576;5632;0
2;5-14;Österreich;10;411635;W;7831;5139;0
3;15-24;Burgenland;1;14211;M;571;499;0
3;15-24;Burgenland;1;13131;W;439;357;0
3;15-24;Kärnten;2;28406;M;1148;670;0
3;15-24;Kärnten;2;26320;W;950;529;0
3;15-24;Niederösterreich;3;89919;M;3455;2588;0
3;15-24;Niederösterreich;3;83156;W;2881;2069;0
3;15-24;Oberösterreich;4;83998;M;4256;3307;0
3;15-24;Oberösterreich;4;78239;W;4057;3135;0
3;15-24;Salzburg;5;31568;M;1755;1440;0
3;15-24;Salzburg;5;29388;W;1546;1271;0
3;15-24;Steiermark;6;66905;M;2043;1519;0
3;15-24;Steiermark;6;62165;W;1978;1470;0
3;15-24;Tirol;7;42988;M;2690;2357;0
3;15-24;Tirol;7;40872;W;2402;2117;0
3;15-24;Vorarlberg;8;23260;M;1292;1110;0
3;15-24;Vorarlberg;8;21284;W;1252;1102;0
3;15-24;Wien;9;110503;M;5323;2001;1
3;15-24;Wien;9;109312;W;5173;1813;0
