Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;10145;178;1;2021-01-25T09:02:00
Kärnten;23513;596;2;2021-01-25T09:02:00
Niederösterreich;58157;1040;3;2021-01-25T09:02:00
Oberösterreich;75484;1212;4;2021-01-25T09:02:00
Salzburg;30875;414;5;2021-01-25T09:02:00
Steiermark;43874;1196;6;2021-01-25T09:02:00
Tirol;42457;524;7;2021-01-25T09:02:00
Vorarlberg;21179;227;8;2021-01-25T09:02:00
Wien;75970;1360;9;2021-01-25T09:02:00
