Bundesland;Anzahl;GKZ;Timestamp
Wien;565;9;2020-05-12T17:00:00
Vorarlberg;23;8;2020-05-12T17:00:00
Tirol;88;7;2020-05-12T17:00:00
Steiermark;222;6;2020-05-12T17:00:00
Salzburg;33;5;2020-05-12T17:00:00
Oberösterreich;39;4;2020-05-12T17:00:00
Niederösterreich;174;3;2020-05-12T17:00:00
Kärnten;10;2;2020-05-12T17:00:00
Burgenland;36;1;2020-05-12T17:00:00
