Bundesland;Anzahl;GKZ;Timestamp
Wien;1696;9;2020-08-28T00:00:00
Vorarlberg;58;8;2020-08-28T00:00:00
Tirol;353;7;2020-08-28T00:00:00
Steiermark;208;6;2020-08-28T00:00:00
Salzburg;193;5;2020-08-28T00:00:00
Oberösterreich;439;4;2020-08-28T00:00:00
Niederösterreich;273;3;2020-08-28T00:00:00
Kärnten;48;2;2020-08-28T00:00:00
Burgenland;43;1;2020-08-28T00:00:00
