Bundesland;Anzahl;GKZ;Timestamp
Wien;348;9;2020-07-05T22:00:00
Vorarlberg;6;8;2020-07-05T22:00:00
Tirol;26;7;2020-07-05T22:00:00
Steiermark;58;6;2020-07-05T22:00:00
Salzburg;31;5;2020-07-05T22:00:00
Oberösterreich;359;4;2020-07-05T22:00:00
Niederösterreich;101;3;2020-07-05T22:00:00
Kärnten;16;2;2020-07-05T22:00:00
Burgenland;14;1;2020-07-05T22:00:00
