Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;7065;6084,53760959057;305;2021-01-31T12:02:00
Baden;5399;3692,81068103938;306;2021-01-31T12:02:00
Bludenz;3122;4900,0219731927;801;2021-01-31T12:02:00
Braunau am Inn;4940;4731,43820396904;404;2021-01-31T12:02:00
Bregenz;6775;5041,56031640907;802;2021-01-31T12:02:00
Bruck an der Leitha;3279;3214,39074600529;307;2021-01-31T12:02:00
Bruck-Mürzzuschlag;4057;4098,64220480078;621;2021-01-31T12:02:00
Deutschlandsberg;2285;3756,9260617221;603;2021-01-31T12:02:00
Dornbirn;5537;6218,48361990544;803;2021-01-31T12:02:00
Eferding;2138;6448,30498250694;405;2021-01-31T12:02:00
Eisenstadt(Stadt);548;3743,93659902986;101;2021-01-31T12:02:00
Eisenstadt-Umgebung;1398;3256,69159270389;103;2021-01-31T12:02:00
Feldkirch;5875;5482,50730223313;804;2021-01-31T12:02:00
Feldkirchen;1507;5033,90453285232;210;2021-01-31T12:02:00
Freistadt;3843;5768,4513892016;406;2021-01-31T12:02:00
Gänserndorf;2999;2892,38662886021;308;2021-01-31T12:02:00
Gmünd;1688;4590,32442281021;309;2021-01-31T12:02:00
Gmunden;5368;5281,85297792996;407;2021-01-31T12:02:00
Graz(Stadt);10388;3596,87818120122;601;2021-01-31T12:02:00
Graz-Umgebung;5302;3437,05432386879;606;2021-01-31T12:02:00
Grieskirchen;4085;6311,70717386938;408;2021-01-31T12:02:00
Güssing;1163;4508,27615614219;104;2021-01-31T12:02:00
Hallein;4701;7786,4643720807;502;2021-01-31T12:02:00
Hartberg-Fürstenfeld;4109;4534,21906380349;622;2021-01-31T12:02:00
Hermagor;1086;5959,17471466198;203;2021-01-31T12:02:00
Hollabrunn;1306;2567,93424829919;310;2021-01-31T12:02:00
Horn;716;2302,99131553554;311;2021-01-31T12:02:00
Imst;3195;5320,03463434128;702;2021-01-31T12:02:00
Innsbruck-Land;9769;5447,86357197827;703;2021-01-31T12:02:00
Innsbruck-Stadt;6837;5175,23276057831;701;2021-01-31T12:02:00
Jennersdorf;728;4265,79163248564;105;2021-01-31T12:02:00
Kirchdorf an der Krems;2688;4726,90183941195;409;2021-01-31T12:02:00
Kitzbühel;3139;4913,82414176359;704;2021-01-31T12:02:00
Klagenfurt Land;2595;4339,46488294314;204;2021-01-31T12:02:00
Klagenfurt Stadt;4327;4291,93489193291;201;2021-01-31T12:02:00
Korneuburg;2605;2866,13341548482;312;2021-01-31T12:02:00
Krems an der Donau(Stadt);955;3839,04164656697;301;2021-01-31T12:02:00
Krems(Land);2221;3924,30560463637;313;2021-01-31T12:02:00
Kufstein;6806;6205,21142940501;705;2021-01-31T12:02:00
Landeck;2852;6428,92565709391;706;2021-01-31T12:02:00
Leibnitz;3467;4203,23941612919;610;2021-01-31T12:02:00
Leoben;2234;3719,61371961372;611;2021-01-31T12:02:00
Lienz;3079;6315,50878920272;707;2021-01-31T12:02:00
Liezen (inkl. Gröbming);3643;4559,39224790679;612;2021-01-31T12:02:00
Lilienfeld;1048;4060,12707267937;314;2021-01-31T12:02:00
Linz(Stadt);9235;4488,98048861107;401;2021-01-31T12:02:00
Linz-Land;6969;4637,55964145256;410;2021-01-31T12:02:00
Mattersburg;1346;3371,32122730119;106;2021-01-31T12:02:00
Melk;3478;4461,1477386419;315;2021-01-31T12:02:00
Mistelbach;1855;2457,5069883285;316;2021-01-31T12:02:00
Mödling;3846;3231,98709222004;317;2021-01-31T12:02:00
Murau;1130;4085,46946744279;614;2021-01-31T12:02:00
Murtal;3198;4441,41992111549;620;2021-01-31T12:02:00
Neunkirchen;3299;3823,11017371452;318;2021-01-31T12:02:00
Neusiedl am See;1944;3264,37399247716;107;2021-01-31T12:02:00
Oberpullendorf;1489;3969,29064590942;108;2021-01-31T12:02:00
Oberwart;2030;3753,97588579037;109;2021-01-31T12:02:00
Perg;3913;5715,82991279452;411;2021-01-31T12:02:00
Reutte;1187;3633,30272421182;708;2021-01-31T12:02:00
Ried im Innkreis;3992;6522,44951310372;412;2021-01-31T12:02:00
Rohrbach;4020;7112,02321137924;413;2021-01-31T12:02:00
Rust(Stadt);68;3505,15463917526;102;2021-01-31T12:02:00
Salzburg(Stadt);7803;5059,95032779763;501;2021-01-31T12:02:00
Salzburg-Umgebung;8322;5464,89713096184;503;2021-01-31T12:02:00
Sankt Johann im Pongau;6254;7761,90535290978;504;2021-01-31T12:02:00
Sankt Pölten(Land);4714;3597,26504074967;319;2021-01-31T12:02:00
Sankt Pölten(Stadt);2432;4418,2835549742;302;2021-01-31T12:02:00
Sankt Veit an der Glan;2643;4844,65218586747;205;2021-01-31T12:02:00
Schärding;3918;6836,86111644302;414;2021-01-31T12:02:00
Scheibbs;2404;5806,34253556506;320;2021-01-31T12:02:00
Schwaz;7338;8748,9418525628;709;2021-01-31T12:02:00
Spittal an der Drau;2704;3553,63972086055;206;2021-01-31T12:02:00
Steyr(Stadt);1654;4330,63650407143;402;2021-01-31T12:02:00
