Bundesland;Anzahl;GKZ;Timestamp
Wien;286;9;2020-06-12T20:00:00
Vorarlberg;11;8;2020-06-12T20:00:00
Tirol;8;7;2020-06-12T20:00:00
Steiermark;4;6;2020-06-12T20:00:00
Salzburg;2;5;2020-06-12T20:00:00
Oberösterreich;35;4;2020-06-12T20:00:00
Niederösterreich;54;3;2020-06-12T20:00:00
Kärnten;1;2;2020-06-12T20:00:00
Burgenland;3;1;2020-06-12T20:00:00
