Bundesland;Anzahl;GKZ;Timestamp
Wien;583;9;2020-05-02T08:00:00
Vorarlberg;54;8;2020-05-02T08:00:00
Tirol;202;7;2020-05-02T08:00:00
Steiermark;411;6;2020-05-02T08:00:00
Salzburg;98;5;2020-05-02T08:00:00
Oberösterreich;110;4;2020-05-02T08:00:00
Niederösterreich;310;3;2020-05-02T08:00:00
Kärnten;17;2;2020-05-02T08:00:00
Burgenland;65;1;2020-05-02T08:00:00
