Altersgruppe;Anzahl_demografisch;Timestamp
<5;0;2021-01-18T06:02:00
5-14;0;2021-01-18T06:02:00
15-24;0;2021-01-18T06:02:00
25-34;0;2021-01-18T06:02:00
35-44;1;2021-01-18T06:02:00
45-54;5;2021-01-18T06:02:00
55-64;23;2021-01-18T06:02:00
65-74;100;2021-01-18T06:02:00
75-84;364;2021-01-18T06:02:00
>84;1332;2021-01-18T06:02:00
