AltersgruppeID;Altersgruppe;Bundesland;BundeslandID;AnzEinwohner;Geschlecht;Anzahl;AnzahlGeheilt;AnzahlTot
1;<5;Burgenland;1;6271;M;96;73;0
1;<5;Burgenland;1;5908;W;81;52;0
1;<5;Kärnten;2;12224;M;118;103;0
1;<5;Kärnten;2;11683;W;109;91;0
1;<5;Niederösterreich;3;40492;M;429;360;0
1;<5;Niederösterreich;3;38354;W;365;303;0
1;<5;Oberösterreich;4;39650;M;422;357;0
1;<5;Oberösterreich;4;37428;W;336;291;0
1;<5;Salzburg;5;14528;M;213;196;0
1;<5;Salzburg;5;13799;W;158;140;0
1;<5;Steiermark;6;29066;M;368;323;0
1;<5;Steiermark;6;27485;W;347;296;0
1;<5;Tirol;7;19768;M;318;296;0
1;<5;Tirol;7;18326;W;286;259;0
1;<5;Vorarlberg;8;11200;M;150;137;0
1;<5;Vorarlberg;8;10560;W;139;124;0
1;<5;Wien;9;50897;M;896;717;0
1;<5;Wien;9;48196;W;854;671;0
1;<5;Österreich;10;224096;M;3010;2562;0
1;<5;Österreich;10;211739;W;2675;2227;0
2;5-14;Burgenland;1;13528;M;639;520;0
2;5-14;Burgenland;1;12962;W;545;436;0
2;5-14;Kärnten;2;26135;M;836;727;0
2;5-14;Kärnten;2;24667;W;803;673;0
2;5-14;Niederösterreich;3;84399;M;3667;3173;0
2;5-14;Niederösterreich;3;80034;W;3367;2834;0
2;5-14;Oberösterreich;4;76223;M;2876;2388;0
2;5-14;Oberösterreich;4;72202;W;2576;2164;0
2;5-14;Salzburg;5;27260;M;1727;1580;0
2;5-14;Salzburg;5;26109;W;1529;1386;0
2;5-14;Steiermark;6;56981;M;1732;1511;0
2;5-14;Steiermark;6;53566;W;1539;1317;0
2;5-14;Tirol;7;36954;M;1977;1798;0
2;5-14;Tirol;7;35185;W;1837;1724;0
2;5-14;Vorarlberg;8;21371;M;758;731;0
2;5-14;Vorarlberg;8;20345;W;744;707;0
2;5-14;Wien;9;92739;M;4923;3660;1
2;5-14;Wien;9;86565;W;4317;3270;0
2;5-14;Österreich;10;435590;M;19135;16088;1
2;5-14;Österreich;10;411635;W;17257;14511;0
3;15-24;Burgenland;1;14211;M;1055;927;0
3;15-24;Burgenland;1;13131;W;857;766;0
3;15-24;Kärnten;2;28406;M;2208;2028;0
3;15-24;Kärnten;2;26320;W;1923;1779;0
3;15-24;Niederösterreich;3;89919;M;6602;5847;1
3;15-24;Niederösterreich;3;83156;W;5925;5278;0
3;15-24;Oberösterreich;4;83998;M;6823;6269;0
3;15-24;Oberösterreich;4;78239;W;6647;6080;0
3;15-24;Salzburg;5;31568;M;3566;3289;0
3;15-24;Salzburg;5;29388;W;3167;2923;0
3;15-24;Steiermark;6;66905;M;3952;3676;0
3;15-24;Steiermark;6;62165;W;3784;3522;0
3;15-24;Tirol;7;42988;M;3915;3676;0
