Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;5116;64;1;2020-11-25T12:02:00
Kärnten;8921;118;2;2020-11-25T12:02:00
Niederösterreich;27639;316;3;2020-11-25T12:02:00
Oberösterreich;41617;417;4;2020-11-25T12:02:00
Salzburg;12829;139;5;2020-11-25T12:02:00
Steiermark;15704;438;6;2020-11-25T12:02:00
Tirol;24736;251;7;2020-11-25T12:02:00
Vorarlberg;11285;102;8;2020-11-25T12:02:00
Wien;41212;570;9;2020-11-25T12:02:00
