Altersgruppe;Anzahl;Timestamp
<5;2488;2020-12-04T07:02:00
5-14;16415;2020-12-04T07:02:00
15-24;43254;2020-12-04T07:02:00
25-34;49057;2020-12-04T07:02:00
35-44;44019;2020-12-04T07:02:00
45-54;53118;2020-12-04T07:02:00
55-64;40337;2020-12-04T07:02:00
65-74;19735;2020-12-04T07:02:00
75-84;16473;2020-12-04T07:02:00
>84;10576;2020-12-04T07:02:00
