Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;694;597,68847856417;305;2020-10-23T23:02:00
Baden;1066;729,123205406182;306;2020-10-23T23:02:00
Bludenz;672;1054,7132498352;801;2020-10-23T23:02:00
Braunau am Inn;546;522,948433070263;404;2020-10-23T23:02:00
Bregenz;1175;874,366549340318;802;2020-10-23T23:02:00
Bruck an der Leitha;763;747,965885697481;307;2020-10-23T23:02:00
Bruck-Mürzzuschlag;330;333,387214095207;621;2020-10-23T23:02:00
Deutschlandsberg;191;314,036270367143;603;2020-10-23T23:02:00
Dornbirn;916;1028,73956941184;803;2020-10-23T23:02:00
Eferding;259;781,155748582459;405;2020-10-23T23:02:00
Eisenstadt(Stadt);64;437,248069959691;101;2020-10-23T23:02:00
Eisenstadt-Umgebung;214;498,520744519766;103;2020-10-23T23:02:00
Feldkirch;1067;995,716645358766;804;2020-10-23T23:02:00
Feldkirchen;61;203,761231920366;210;2020-10-23T23:02:00
Freistadt;501;752,0151303643;406;2020-10-23T23:02:00
Gänserndorf;718;692,475358293309;308;2020-10-23T23:02:00
Gmünd;234;636,336442498572;309;2020-10-23T23:02:00
Gmunden;692;680,894608928378;407;2020-10-23T23:02:00
Graz(Stadt);1948;674,501222273776;601;2020-10-23T23:02:00
Graz-Umgebung;761;493,32296123428;606;2020-10-23T23:02:00
Grieskirchen;533;823,534865036078;408;2020-10-23T23:02:00
Güssing;130;503,93456603481;104;2020-10-23T23:02:00
Hallein;887;1469,17547288568;502;2020-10-23T23:02:00
Hartberg-Fürstenfeld;549;605,813157952815;622;2020-10-23T23:02:00
Hermagor;77;422,519754170325;203;2020-10-23T23:02:00
Hollabrunn;172;338,196547249204;310;2020-10-23T23:02:00
Horn;149;479,253779350273;311;2020-10-23T23:02:00
Imst;710;1182,22991874251;702;2020-10-23T23:02:00
Innsbruck-Land;1927;1074,62719860806;703;2020-10-23T23:02:00
Innsbruck-Stadt;2298;1739,45954129135;701;2020-10-23T23:02:00
Jennersdorf;35;205,086136177194;105;2020-10-23T23:02:00
Kirchdorf an der Krems;218;383,357366440404;409;2020-10-23T23:02:00
Kitzbühel;575;900,11114415867;704;2020-10-23T23:02:00
Klagenfurt Land;177;295,986622073579;204;2020-10-23T23:02:00
Klagenfurt Stadt;452;448,33708600732;201;2020-10-23T23:02:00
Korneuburg;735;808,678717996677;312;2020-10-23T23:02:00
Krems an der Donau(Stadt);202;812,027657179611;301;2020-10-23T23:02:00
Krems(Land);461;814,545197540462;313;2020-10-23T23:02:00
Kufstein;1302;1187,06806951004;705;2020-10-23T23:02:00
Landeck;1370;3088,22866417204;706;2020-10-23T23:02:00
Leibnitz;437;529,79971873333;610;2020-10-23T23:02:00
Leoben;277;461,205461205461;611;2020-10-23T23:02:00
Lienz;256;525,09589153488;707;2020-10-23T23:02:00
Liezen (inkl. Gröbming);364;455,56376015319;612;2020-10-23T23:02:00
Lilienfeld;182;705,098403843174;314;2020-10-23T23:02:00
Linz(Stadt);2045;994,040617131524;401;2020-10-23T23:02:00
Linz-Land;1319;877,73585407891;410;2020-10-23T23:02:00
Mattersburg;216;541,014402003757;106;2020-10-23T23:02:00
Melk;499;640,055411610785;315;2020-10-23T23:02:00
Mistelbach;462;612,058344262947;316;2020-10-23T23:02:00
Mödling;994;835,308156439604;317;2020-10-23T23:02:00
Murau;50;180,772985285079;614;2020-10-23T23:02:00
Murtal;268;372,201544358647;620;2020-10-23T23:02:00
Neunkirchen;658;762,536069810293;318;2020-10-23T23:02:00
Neusiedl am See;414;695,190757657174;107;2020-10-23T23:02:00
Oberpullendorf;168;447,84474715432;108;2020-10-23T23:02:00
Oberwart;370;684,222205784451;109;2020-10-23T23:02:00
Perg;569;831,154413590616;411;2020-10-23T23:02:00
Reutte;177;541,78145087236;708;2020-10-23T23:02:00
Ried im Innkreis;614;1003,20240507156;412;2020-10-23T23:02:00
Rohrbach;494;873,965041398344;413;2020-10-23T23:02:00
Rust(Stadt);3;154,639175257732;102;2020-10-23T23:02:00
Salzburg(Stadt);1033;669,861423633852;501;2020-10-23T23:02:00
Salzburg-Umgebung;1231;808,373992815913;503;2020-10-23T23:02:00
Sankt Johann im Pongau;1072;1330,47050500788;504;2020-10-23T23:02:00
Sankt Pölten(Land);919;701,291169378224;319;2020-10-23T23:02:00
Sankt Pölten(Stadt);468;850,228907782865;302;2020-10-23T23:02:00
Sankt Veit an der Glan;200;366,602511227202;205;2020-10-23T23:02:00
Schärding;440;767,794510269252;414;2020-10-23T23:02:00
Scheibbs;217;524,116609907495;320;2020-10-23T23:02:00
Schwaz;1321;1575,0002980697;709;2020-10-23T23:02:00
Spittal an der Drau;125;164,276984137414;206;2020-10-23T23:02:00
Steyr(Stadt);292;764,538004346346;402;2020-10-23T23:02:00
Steyr-Land;442;731,461101825343;415;2020-10-23T23:02:00
Südoststeiermark;207;240,846102830814;623;2020-10-23T23:02:00
Tamsweg;112;551,181102362205;505;2020-10-23T23:02:00
Tulln;718;691,908143893766;321;2020-10-23T23:02:00
Urfahr-Umgebung;654;764,867551605169;416;2020-10-23T23:02:00
Villach Land;181;279,891136265232;207;2020-10-23T23:02:00
Villach Stadt;193;310,075028517263;202;2020-10-23T23:02:00
Vöcklabruck;1013;743,469868553353;417;2020-10-23T23:02:00
Voitsberg;304;594,202615273353;616;2020-10-23T23:02:00
Völkermarkt;197;470,414059888247;208;2020-10-23T23:02:00
Waidhofen an der Thaya;232;896,168108776267;322;2020-10-23T23:02:00
Waidhofen an der Ybbs(Stadt);61;541,692567267561;303;2020-10-23T23:02:00
Weiz;437;483,712075091595;617;2020-10-23T23:02:00
Wels(Stadt);747;1210,16734978211;403;2020-10-23T23:02:00
Wels-Land;505;690,891181218705;418;2020-10-23T23:02:00
Wien(Stadt);26610;1402,37819309815;900;2020-10-23T23:02:00
