Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;453;11;1;2020-09-04T10:00:00
Kärnten;610;13;2;2020-09-04T10:00:00
Niederösterreich;3746;115;3;2020-09-04T10:00:00
Oberösterreich;4370;64;4;2020-09-04T10:00:00
Salzburg;1494;39;5;2020-09-04T10:00:00
Steiermark;2164;144;6;2020-09-04T10:00:00
Tirol;4047;101;7;2020-09-04T10:00:00
Vorarlberg;1045;20;8;2020-09-04T10:00:00
Wien;6584;220;9;2020-09-04T10:00:00
