Bundesland;Anzahl;GKZ;Timestamp
Wien;3568;9;2021-01-06T15:02:00
Vorarlberg;1232;8;2021-01-06T15:02:00
Tirol;1844;7;2021-01-06T15:02:00
Steiermark;3121;6;2021-01-06T15:02:00
Salzburg;2432;5;2021-01-06T15:02:00
Oberösterreich;2609;4;2021-01-06T15:02:00
Niederösterreich;2797;3;2021-01-06T15:02:00
Kärnten;1120;2;2021-01-06T15:02:00
Burgenland;615;1;2021-01-06T15:02:00
