Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;469;8;32
Rust(Stadt);102;1980;50;0;0
Eisenstadt-Umgebung;103;43236;1195;16;37
Güssing;104;25699;902;14;66
Jennersdorf;105;17097;616;15;32
Mattersburg;106;40042;1139;19;34
Neusiedl am See;107;59990;1522;26;64
Oberpullendorf;108;37384;1315;16;28
Oberwart;109;54192;1842;50;65
Klagenfurt Stadt;201;101300;3690;109;215
Villach Stadt;202;62882;1951;36;168
Hermagor;203;18054;826;11;106
Klagenfurt Land;204;60014;2174;15;170
Sankt Veit an der Glan;205;54186;2241;69;83
Spittal an der Drau;206;75868;1819;28;93
Villach Land;207;64618;2160;52;109
Völkermarkt;208;41862;2195;38;98
Wolfsberg;209;52607;2221;51;87
Feldkirchen;210;29902;1183;27;88
Krems an der Donau(Stadt);301;25036;842;29;21
Sankt Pölten(Stadt);302;55514;2156;25;78
Waidhofen an der Ybbs(Stadt);303;11222;460;7;42
Wiener Neustadt(Stadt);304;45823;1540;29;54
Amstetten;305;116520;5864;90;377
Baden;306;146751;4154;49;236
Bruck an der Leitha;307;103735;2721;45;108
Gänserndorf;308;104782;2149;26;157
Gmünd;309;36553;1449;30;73
Hollabrunn;310;51033;1144;24;38
Horn;311;30936;596;10;14
Korneuburg;312;91254;2226;24;82
Krems(Land);313;56487;1868;23;44
Lilienfeld;314;25655;931;23;40
Melk;315;78191;3009;60;173
Mistelbach;316;75625;1464;27;36
Mödling;317;119115;3235;54;163
Neunkirchen;318;86343;2645;52;141
Sankt Pölten(Land);319;131729;4089;73;117
Scheibbs;320;41414;1982;22;89
Tulln;321;104593;2807;35;137
Waidhofen an der Thaya;322;25682;818;13;20
Wiener Neustadt(Land);323;78307;2053;29;118
Zwettl;325;41987;1643;14;114
Linz(Stadt);401;206595;8412;145;279
Steyr(Stadt);402;38056;1529;17;74
Wels(Stadt);403;62470;3020;44;92
Braunau am Inn;404;105553;4229;43;175
Eferding;405;33178;2000;24;48
Freistadt;406;66861;3494;64;147
Gmunden;407;101859;4344;53;316
Grieskirchen;408;64875;3640;50;109
Kirchdorf an der Krems;409;57071;2251;39;132
Linz-Land;410;151371;6213;70;159
Perg;411;68968;3436;38;112
Ried im Innkreis;412;61690;3530;65;109
Rohrbach;413;56545;3763;81;99
Schärding;414;57391;3473;48;148
Steyr-Land;415;60717;2936;53;99
Urfahr-Umgebung;416;86005;4568;61;106
Vöcklabruck;417;137297;6339;95;321
Wels-Land;418;73777;2957;37;129
Salzburg(Stadt);501;155021;5974;57;287
Hallein;502;60824;3527;27;214
Salzburg-Umgebung;503;153492;6758;64;332
Sankt Johann im Pongau;504;81194;5102;74;227
Tamsweg;505;20251;1356;28;47
Zell am See;506;87628;4132;62;206
Graz(Stadt);601;291072;8772;188;442
Deutschlandsberg;603;60867;1724;40;194
Graz-Umgebung;606;156070;4577;171;248
Leibnitz;610;84756;2941;65;173
Leoben;611;59700;1994;73;85
Liezen;612;79652;2774;65;197
Murau;614;27543;961;13;47
Voitsberg;616;51044;1877;67;58
Weiz;617;90654;2691;90;113
Murtal;620;71698;2594;101;145
Bruck-Mürzzuschlag;621;98697;3540;137;166
Hartberg-Fürstenfeld;622;90606;3568;117;194
Südoststeiermark;623;84036;2929;106;157
Innsbruck-Stadt;701;131961;6242;78;108
Imst;702;60474;2879;29;112
Innsbruck-Land;703;180453;8715;103;244
Kitzbühel;704;64168;2573;25;101
Kufstein;705;110287;6088;104;130
Landeck;706;44386;2448;30;112
Lienz;707;48738;2509;30;101
Reutte;708;32838;895;3;31
Schwaz;709;84329;6605;95;125
Bludenz;801;64107;2759;37;98
Bregenz;802;134987;5974;75;227
Dornbirn;803;89912;4849;39;174
Feldkirch;804;108133;5113;55;240
Wien;900;1911191;70373;1027;2334
