Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;358;308,317687789586;305;2020-09-14T01:00:00
Baden;432;295,47957292258;306;2020-09-14T01:00:00
Bludenz;375;588,567661738393;801;2020-09-14T01:00:00
Braunau am Inn;255;244,234158302046;404;2020-09-14T01:00:00
Bregenz;399;296,912555903649;802;2020-09-14T01:00:00
Bruck an der Leitha;265;259,778453092834;307;2020-09-14T01:00:00
Bruck-Mürzzuschlag;115;116,180392790754;621;2020-09-14T01:00:00
Deutschlandsberg;79;129,889347429342;603;2020-09-14T01:00:00
Dornbirn;308;345,90806482407;803;2020-09-14T01:00:00
Eferding;112;337,79708046809;405;2020-09-14T01:00:00
Eisenstadt(Stadt);40;273,280043724807;101;2020-09-14T01:00:00
Eisenstadt-Umgebung;75;174,715214200853;103;2020-09-14T01:00:00
Feldkirch;329;307,020408925055;804;2020-09-14T01:00:00
Feldkirchen;30;100,210441928049;210;2020-09-14T01:00:00
Freistadt;227;340,733402380631;406;2020-09-14T01:00:00
Gänserndorf;258;248,828192812916;308;2020-09-14T01:00:00
Gmünd;19;51,668343621679;309;2020-09-14T01:00:00
Gmunden;209;205,645915124322;407;2020-09-14T01:00:00
Graz(Stadt);993;343,829421826416;601;2020-09-14T01:00:00
Graz-Umgebung;358;232,075716323091;606;2020-09-14T01:00:00
Grieskirchen;129;199,317068648507;408;2020-09-14T01:00:00
Güssing;40;155,056789549172;104;2020-09-14T01:00:00
Hallein;120;198,761056083745;502;2020-09-14T01:00:00
Hartberg-Fürstenfeld;350;386,219681754982;622;2020-09-14T01:00:00
Hermagor;5;27,4363476733977;203;2020-09-14T01:00:00
Hollabrunn;70;137,638129694443;310;2020-09-14T01:00:00
Horn;103;331,296236732068;311;2020-09-14T01:00:00
Imst;342;569,468496070334;702;2020-09-14T01:00:00
Innsbruck-Land;617;344,081464214412;703;2020-09-14T01:00:00
Innsbruck-Stadt;916;693,361592612217;701;2020-09-14T01:00:00
Jennersdorf;14;82,0344544708778;105;2020-09-14T01:00:00
Kirchdorf an der Krems;121;212,78092357472;409;2020-09-14T01:00:00
Kitzbühel;417;652,776255850722;704;2020-09-14T01:00:00
Klagenfurt Land;73;122,073578595318;204;2020-09-14T01:00:00
Klagenfurt Stadt;175;173,581836396639;201;2020-09-14T01:00:00
Korneuburg;303;333,373675582304;312;2020-09-14T01:00:00
Krems an der Donau(Stadt);59;237,176394918797;301;2020-09-14T01:00:00
