time;Todesfälle;Timestamp
26.02.2020;0;2020-05-06T09:20:13
27.02.2020;0;2020-05-06T09:20:13
28.02.2020;0;2020-05-06T09:20:13
29.02.2020;0;2020-05-06T09:20:13
01.03.2020;0;2020-05-06T09:20:13
02.03.2020;0;2020-05-06T09:20:13
03.03.2020;0;2020-05-06T09:20:13
04.03.2020;0;2020-05-06T09:20:13
05.03.2020;0;2020-05-06T09:20:13
06.03.2020;0;2020-05-06T09:20:13
07.03.2020;0;2020-05-06T09:20:13
08.03.2020;0;2020-05-06T09:20:13
09.03.2020;0;2020-05-06T09:20:13
10.03.2020;0;2020-05-06T09:20:13
11.03.2020;0;2020-05-06T09:20:13
12.03.2020;1;2020-05-06T09:20:13
13.03.2020;1;2020-05-06T09:20:13
14.03.2020;1;2020-05-06T09:20:13
15.03.2020;3;2020-05-06T09:20:13
16.03.2020;5;2020-05-06T09:20:13
17.03.2020;7;2020-05-06T09:20:13
18.03.2020;11;2020-05-06T09:20:13
19.03.2020;14;2020-05-06T09:20:13
20.03.2020;19;2020-05-06T09:20:13
21.03.2020;22;2020-05-06T09:20:13
22.03.2020;30;2020-05-06T09:20:13
23.03.2020;40;2020-05-06T09:20:13
24.03.2020;50;2020-05-06T09:20:13
25.03.2020;59;2020-05-06T09:20:13
26.03.2020;71;2020-05-06T09:20:13
27.03.2020;88;2020-05-06T09:20:13
28.03.2020;105;2020-05-06T09:20:13
29.03.2020;119;2020-05-06T09:20:13
30.03.2020;138;2020-05-06T09:20:13
31.03.2020;156;2020-05-06T09:20:13
01.04.2020;167;2020-05-06T09:20:13
02.04.2020;186;2020-05-06T09:20:13
03.04.2020;203;2020-05-06T09:20:13
04.04.2020;223;2020-05-06T09:20:13
05.04.2020;244;2020-05-06T09:20:13
06.04.2020;268;2020-05-06T09:20:13
07.04.2020;295;2020-05-06T09:20:13
08.04.2020;313;2020-05-06T09:20:13
09.04.2020;331;2020-05-06T09:20:13
10.04.2020;349;2020-05-06T09:20:13
11.04.2020;363;2020-05-06T09:20:13
12.04.2020;374;2020-05-06T09:20:13
13.04.2020;395;2020-05-06T09:20:13
14.04.2020;407;2020-05-06T09:20:13
15.04.2020;421;2020-05-06T09:20:13
16.04.2020;443;2020-05-06T09:20:13
17.04.2020;456;2020-05-06T09:20:13
18.04.2020;471;2020-05-06T09:20:13
19.04.2020;487;2020-05-06T09:20:13
20.04.2020;495;2020-05-06T09:20:13
21.04.2020;510;2020-05-06T09:20:13
22.04.2020;520;2020-05-06T09:20:13
23.04.2020;523;2020-05-06T09:20:13
24.04.2020;527;2020-05-06T09:20:13
25.04.2020;537;2020-05-06T09:20:13
26.04.2020;545;2020-05-06T09:20:13
27.04.2020;548;2020-05-06T09:20:13
28.04.2020;559;2020-05-06T09:20:13
29.04.2020;561;2020-05-06T09:20:13
30.04.2020;566;2020-05-06T09:20:13
01.05.2020;568;2020-05-06T09:20:13
02.05.2020;570;2020-05-06T09:20:13
03.05.2020;573;2020-05-06T09:20:13
04.05.2020;575;2020-05-06T09:20:13
05.05.2020;576;2020-05-06T09:20:13
06.05.2020;576;2020-05-06T09:20:13
