Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;261;11;1;2020-05-06T09:20:13
Kärnten;383;13;2;2020-05-06T09:20:13
Niederösterreich;2310;88;3;2020-05-06T09:20:13
Oberösterreich;2115;52;4;2020-05-06T09:20:13
Salzburg;1119;34;5;2020-05-06T09:20:13
Steiermark;1300;122;6;2020-05-06T09:20:13
Tirol;3244;103;7;2020-05-06T09:20:13
Vorarlberg;828;18;8;2020-05-06T09:20:13
Wien;1902;135;9;2020-05-06T09:20:13
