time;tägliche Erkrankungen;Timestamp
25.02.2020;2;2020-05-06T09:20:13
26.02.2020;0;2020-05-06T09:20:13
27.02.2020;3;2020-05-06T09:20:13
28.02.2020;4;2020-05-06T09:20:13
29.02.2020;2;2020-05-06T09:20:13
01.03.2020;1;2020-05-06T09:20:13
02.03.2020;7;2020-05-06T09:20:13
03.03.2020;7;2020-05-06T09:20:13
04.03.2020;11;2020-05-06T09:20:13
05.03.2020;17;2020-05-06T09:20:13
06.03.2020;19;2020-05-06T09:20:13
07.03.2020;18;2020-05-06T09:20:13
08.03.2020;26;2020-05-06T09:20:13
09.03.2020;34;2020-05-06T09:20:13
10.03.2020;58;2020-05-06T09:20:13
11.03.2020;111;2020-05-06T09:20:13
12.03.2020;102;2020-05-06T09:20:13
13.03.2020;207;2020-05-06T09:20:13
14.03.2020;180;2020-05-06T09:20:13
15.03.2020;201;2020-05-06T09:20:13
16.03.2020;222;2020-05-06T09:20:13
17.03.2020;354;2020-05-06T09:20:13
18.03.2020;358;2020-05-06T09:20:13
19.03.2020;386;2020-05-06T09:20:13
20.03.2020;529;2020-05-06T09:20:13
21.03.2020;468;2020-05-06T09:20:13
22.03.2020;628;2020-05-06T09:20:13
23.03.2020;752;2020-05-06T09:20:13
24.03.2020;679;2020-05-06T09:20:13
25.03.2020;731;2020-05-06T09:20:13
26.03.2020;1061;2020-05-06T09:20:13
27.03.2020;830;2020-05-06T09:20:13
28.03.2020;679;2020-05-06T09:20:13
29.03.2020;527;2020-05-06T09:20:13
30.03.2020;627;2020-05-06T09:20:13
31.03.2020;573;2020-05-06T09:20:13
01.04.2020;512;2020-05-06T09:20:13
02.04.2020;443;2020-05-06T09:20:13
03.04.2020;413;2020-05-06T09:20:13
04.04.2020;296;2020-05-06T09:20:13
05.04.2020;171;2020-05-06T09:20:13
06.04.2020;271;2020-05-06T09:20:13
07.04.2020;307;2020-05-06T09:20:13
08.04.2020;267;2020-05-06T09:20:13
09.04.2020;294;2020-05-06T09:20:13
10.04.2020;373;2020-05-06T09:20:13
11.04.2020;211;2020-05-06T09:20:13
12.04.2020;110;2020-05-06T09:20:13
13.04.2020;89;2020-05-06T09:20:13
14.04.2020;148;2020-05-06T09:20:13
15.04.2020;120;2020-05-06T09:20:13
16.04.2020;129;2020-05-06T09:20:13
17.04.2020;93;2020-05-06T09:20:13
18.04.2020;62;2020-05-06T09:20:13
19.04.2020;48;2020-05-06T09:20:13
20.04.2020;65;2020-05-06T09:20:13
21.04.2020;70;2020-05-06T09:20:13
22.04.2020;82;2020-05-06T09:20:13
23.04.2020;62;2020-05-06T09:20:13
24.04.2020;82;2020-05-06T09:20:13
25.04.2020;61;2020-05-06T09:20:13
26.04.2020;41;2020-05-06T09:20:13
27.04.2020;63;2020-05-06T09:20:13
28.04.2020;52;2020-05-06T09:20:13
29.04.2020;48;2020-05-06T09:20:13
30.04.2020;62;2020-05-06T09:20:13
01.05.2020;30;2020-05-06T09:20:13
02.05.2020;31;2020-05-06T09:20:13
03.05.2020;16;2020-05-06T09:20:13
04.05.2020;24;2020-05-06T09:20:13
05.05.2020;27;2020-05-06T09:20:13
