Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;323;278,1748970839;305;2020-08-11T20:00:00
Baden;246;168,25920124758;306;2020-08-11T20:00:00
Bludenz;281;441,033367862636;801;2020-08-11T20:00:00
Braunau am Inn;175;167,61167726611;404;2020-08-11T20:00:00
Bregenz;294;218,777672771109;802;2020-08-11T20:00:00
Bruck an der Leitha;156;152,92618370748;307;2020-08-11T20:00:00
Bruck-Mürzzuschlag;75;75,7698213852744;621;2020-08-11T20:00:00
Deutschlandsberg;54;88,7851235592969;603;2020-08-11T20:00:00
Dornbirn;172;193,169438797857;803;2020-08-11T20:00:00
Eferding;91;274,460127880323;405;2020-08-11T20:00:00
Eisenstadt(Stadt);20;136,640021862404;101;2020-08-11T20:00:00
Eisenstadt-Umgebung;34;79,2042304377198;103;2020-08-11T20:00:00
Feldkirch;236;220,23348482162;804;2020-08-11T20:00:00
Feldkirchen;21;70,1473093496342;210;2020-08-11T20:00:00
Freistadt;142;213,146005013434;406;2020-08-11T20:00:00
Gänserndorf;145;139,845302162298;308;2020-08-11T20:00:00
Gmünd;17;46,2295706088706;309;2020-08-11T20:00:00
Gmunden;156;153,496472532987;407;2020-08-11T20:00:00
Graz(Stadt);608;210,521942064916;601;2020-08-11T20:00:00
Graz-Umgebung;265;171,787890574355;606;2020-08-11T20:00:00
Grieskirchen;98;151,419168430648;408;2020-08-11T20:00:00
Güssing;32;124,045431639338;104;2020-08-11T20:00:00
Hallein;87;144,101765660715;502;2020-08-11T20:00:00
Hartberg-Fürstenfeld;321;354,218622409569;622;2020-08-11T20:00:00
Hermagor;5;27,4363476733977;203;2020-08-11T20:00:00
Hollabrunn;50;98,3129497817452;310;2020-08-11T20:00:00
Horn;98;315,213895143133;311;2020-08-11T20:00:00
Imst;303;504,529106167577;702;2020-08-11T20:00:00
Innsbruck-Land;421;234,778438305134;703;2020-08-11T20:00:00
Innsbruck-Stadt;460;348,19468624631;701;2020-08-11T20:00:00
Jennersdorf;10;58,5960389077698;105;2020-08-11T20:00:00
Kirchdorf an der Krems;74;130,130482186192;409;2020-08-11T20:00:00
Kitzbühel;383;599,552292543949;704;2020-08-11T20:00:00
Klagenfurt Land;55;91,9732441471572;204;2020-08-11T20:00:00
Klagenfurt Stadt;112;111,092375293849;201;2020-08-11T20:00:00
Korneuburg;207;227,750332823554;312;2020-08-11T20:00:00
Krems an der Donau(Stadt);46;184,917189258723;301;2020-08-11T20:00:00
Krems(Land);186;328,645133931727;313;2020-08-11T20:00:00
Kufstein;552;503,273098594118;705;2020-08-11T20:00:00
Landeck;1017;2292,50259230873;706;2020-08-11T20:00:00
Leibnitz;196;237,621841811745;610;2020-08-11T20:00:00
Leoben;51;84,9150849150849;611;2020-08-11T20:00:00
Lienz;157;322,031464730376;707;2020-08-11T20:00:00
Liezen (inkl. Gröbming);116;145,179659829038;612;2020-08-11T20:00:00
Lilienfeld;53;205,330853866419;314;2020-08-11T20:00:00
Linz(Stadt);771;374,770325578682;401;2020-08-11T20:00:00
Linz-Land;556;369,99327889907;410;2020-08-11T20:00:00
